Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Geraldo Quintero","ATL","AA",23,102,335,399,71,46,11,4,10,43,41,52,0,87,7,4,0,1,29,11,0.211940298,"sa3008942"
"Felix Stevens","CHC","AA",25,37,113,129,27,19,5,1,2,15,13,12,0,39,2,2,0,3,2,0,0.238938053,"sa3008946"
"Evan Edwards","LAA","AA",28,36,111,129,17,13,2,0,2,5,11,12,0,41,3,3,0,1,1,0,0.153153153,"sa3009866"
"DJ Gladney","CHW","AA",23,100,375,405,88,61,14,3,10,44,45,21,0,126,3,5,1,12,8,6,0.234666666,"sa3010043"
"Jaxx Groshans","LAA","AA",26,10,32,35,4,4,0,0,0,1,3,2,0,15,0,1,0,2,0,0,0.125,"sa3010160"
"Darius Hill","CHC","AA",27,23,87,95,16,10,4,0,2,7,6,7,0,24,1,0,0,2,0,0,0.183908045,"sa3010395"
"Corey Joyce","CHC","AA",26,92,323,389,88,69,16,1,2,48,33,56,0,81,8,0,0,11,15,2,0.27244582,"sa3010596"
"Victor Torres","MIL","AA",24,4,10,13,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,"sa3010597"
"Cade Bunnell","ATL","AA",28,45,140,164,22,14,2,1,5,13,14,23,0,59,1,0,0,2,4,0,0.157142857,"sa3010702"
"Stephen Paolini","ATL","AA",24,40,123,137,24,17,3,0,4,10,10,13,0,48,1,0,0,0,16,2,0.195121951,"sa3010720"
"Darrien Miller","MIL","AA",24,81,240,316,46,28,10,1,7,40,37,57,0,77,17,1,1,3,4,0,0.191666666,"sa3011330"
"Ethan Hearn","CHC","AA",24,89,305,333,58,41,8,1,8,30,31,24,0,99,3,1,0,2,5,0,0.190163934,"sa3011502"
"Shane Sasaki","MIA","AA",24,73,233,270,53,38,12,2,1,23,20,30,0,70,0,2,5,4,24,2,0.227467811,"sa3011754"
"Willy Vasquez","TBR","AA",23,44,156,165,40,30,6,2,2,14,15,7,0,32,2,0,0,4,6,3,0.256410256,"sa3011821"
"Hayden Cantrelle","CHC","AA",26,30,92,118,22,14,5,3,0,13,10,24,0,35,1,0,1,0,11,1,0.239130434,"sa3014426"
"David Calabrese","LAA","AA",22,77,239,268,48,38,5,0,5,25,11,22,0,63,3,0,4,1,11,3,0.20083682,"sa3014507"
"Austin Hendrick","CIN","AA",24,93,313,357,77,50,13,0,14,39,52,32,0,116,6,6,0,4,6,3,0.246006389,"sa3014521"
"Jordan Nwogu","CHC","AA",26,99,325,368,91,77,9,2,3,50,40,26,0,92,13,4,0,5,23,7,0.28,"sa3014530"
"Ed Howard","CHC","AA",23,15,48,56,5,4,1,0,0,4,2,7,0,27,0,0,1,1,2,1,0.104166666,"sa3014540"
"Zavier Warren","MIL","AA",26,117,412,478,94,63,14,6,11,48,67,53,0,113,3,9,0,8,11,2,0.228155339,"sa3014549"
"Arol Vera","LAA","AA",22,30,84,95,14,9,4,0,1,10,4,3,0,27,3,2,3,1,0,0,0.166666666,"sa3014687"
"Hedbert Perez","MIL","AA",22,4,12,14,3,3,0,0,0,1,1,2,0,5,0,0,0,0,1,0,0.25,"sa3014692"
"Ethan Workinger","ATL","AA",23,120,441,493,99,62,19,2,16,56,70,43,0,90,5,2,0,15,12,5,0.224489795,"sa3015166"
"Wilfred Veras","CHW","AA",22,111,410,464,88,64,11,4,9,40,53,43,0,139,5,6,0,10,16,8,0.214634146,"sa3015178"
"Jheremy Vargas","MIL","AA",22,88,291,321,64,60,4,0,0,26,31,26,0,65,2,2,0,7,10,6,0.219931271,"sa3015353"
"Yiddi Cappe","MIA","AA",22,6,19,21,3,3,0,0,0,1,2,1,0,4,0,1,0,1,1,0,0.157894736,"sa3015515"
"Johnny Ascanio","CIN","AA",21,17,41,47,5,4,1,0,0,3,2,5,0,14,0,1,0,2,0,0,0.121951219,"sa3015526"
"Jared Serna","MIA","AA",23,101,386,437,86,73,8,2,3,51,28,42,1,69,5,3,1,15,15,10,0.222797927,"sa3015579"
"Lizandro Espinoza","ATL","AA",22,12,42,51,10,4,4,0,2,15,7,7,0,16,1,1,0,1,3,0,0.238095238,"sa3015611"
"Jesus Hernandez","MIA","AA",21,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,"sa3015736"
"Leo Balcazar","CIN","AA",21,51,186,217,49,43,3,0,3,29,20,23,0,24,3,3,2,10,4,5,0.26344086,"sa3015798"
"Gregory Barrios","TBR","AA",21,77,274,297,66,58,7,0,1,36,27,18,0,42,2,1,2,7,28,7,0.240875912,"sa3015800"
"Jadher Areinamo","TBR","AA",21,37,141,159,36,24,8,0,4,18,19,12,0,19,2,3,0,7,6,0,0.255319148,"sa3015802"
"Hector Rodriguez","CIN","AA",21,82,312,345,93,63,15,3,12,58,45,28,0,48,2,3,0,5,6,5,0.298076923,"sa3015828"
"Yeremi Villahermosa","LAA","AA",22,1,3,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,"sa3016096"
"Myles Emmerson","LAA","AA",27,83,265,302,55,35,13,1,6,26,21,29,0,76,4,2,2,12,2,2,0.207547169,"sa3016862"
"Tyler Tolve","ATL","AA",24,2,6,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,"sa3016960"
"Grant Richardson","MIA","AA",25,28,97,104,23,14,3,0,6,18,20,7,0,43,0,0,0,0,5,2,0.237113402,"sa3016964"
"Jack Rogers","CIN","AA",26,42,140,163,36,26,7,2,1,13,19,22,0,42,0,1,0,2,1,2,0.257142857,"sa3017017"
"Eric Martinez","MIL","AA",21,5,12,14,2,0,2,0,0,3,0,1,0,5,1,0,0,0,0,0,0.166666666,"sa3017023"
"Adam Hackenberg","CHW","AA",25,25,85,93,16,11,3,0,2,7,11,6,0,31,1,1,0,2,1,0,0.188235294,"sa3017041"
"Michael Trautwein","CIN","AA",25,23,64,81,13,9,2,0,2,9,7,13,0,29,3,1,0,1,1,1,0.203125,"sa3017043"
"Ethan Murray","MIL","AA",25,64,210,258,54,33,12,1,8,46,30,39,0,58,6,2,1,7,12,0,0.257142857,"sa3017051"
"Kobe Kato","ATL","AA",26,55,161,194,29,17,8,0,4,14,16,30,0,60,2,1,0,0,15,4,0.180124223,"sa3017052"
"Ruben Ibarra","CIN","AA",26,104,336,400,78,40,17,0,21,49,69,47,0,103,14,3,0,3,0,0,0.232142857,"sa3017053"
"Cal Conley","ATL","AA",25,125,463,507,90,76,10,3,1,46,29,34,0,103,3,2,5,18,21,5,0.194384449,"sa3017080"
"Shawn Goosenberg","CHW","AA",25,22,69,74,13,8,4,1,0,6,2,2,0,24,2,1,0,1,3,0,0.188405797,"sa3017116"
"Sam Praytor","MIA","AA",26,43,129,152,27,20,4,1,2,8,12,18,0,30,3,0,2,4,7,2,0.209302325,"sa3017151"
"Cody Morissette","MIA","AA",25,67,228,269,53,39,9,0,5,34,29,32,1,58,0,7,2,5,14,4,0.23245614,"sa3017158"
"Juan Gonzalez","CHW","AA",24,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,"sa3017166"
"Garrett Spain","MIL","AA",24,120,430,486,89,52,17,4,16,58,67,39,0,131,9,8,0,6,6,7,0.206976744,"sa3017174"
"Adam Zebrowski","ATL","AA",24,87,321,349,74,54,11,0,9,29,42,23,0,109,4,1,0,3,3,1,0.230529595,"sa3017221"
"BJ Murray","CHC","AA",25,125,443,537,107,69,18,0,20,62,89,83,0,103,5,6,0,9,20,8,0.241534988,"sa3017287"
"Mat Nelson","CIN","AA",26,29,80,99,7,5,1,0,1,5,3,16,0,30,2,1,0,3,0,0,0.0875,"sa3017328"
"Josh Crouch","LAA","AA",26,65,202,232,44,23,12,0,9,27,30,24,0,71,5,1,0,6,0,2,0.217821782,"sa3017370"
"Jay Allen II","CIN","AA",22,118,423,482,96,66,19,3,8,54,60,43,1,118,9,5,2,5,21,10,0.226950354,"sa3017403"
"Austin Callahan","CIN","AA",24,93,246,275,49,38,9,0,2,27,21,22,1,81,1,4,2,3,6,4,0.199186991,"sa3017407"
"Casey Opitz","CHC","AA",26,60,183,213,37,28,5,0,4,21,25,23,0,63,3,3,1,1,2,0,0.202185792,"sa3017509"
"Kenny Piper","TBR","AA",26,17,51,61,9,6,2,0,1,6,6,8,0,15,1,1,0,1,1,0,0.176470588,"sa3017664"
"Ryan Spikes","TBR","AA",22,18,53,58,10,7,0,2,1,4,6,4,0,16,1,0,0,1,4,1,0.188679245,"sa3017792"
"Cooper Kinney","TBR","AA",22,117,458,501,111,74,21,3,13,54,62,36,0,125,3,4,0,9,0,1,0.242358078,"sa3017793"
"Colby Smelley","CHW","AA",25,23,76,85,19,16,2,0,1,5,4,7,0,16,1,0,1,3,0,0,0.25,"sa3017797"
"Kevin Abel","CIN","AA",26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3017879"
"Parker Chavers","CHC","AA",26,71,208,248,48,33,12,2,1,32,21,36,0,48,2,2,0,4,13,4,0.23076923,"sa3017939"
"Jason Matthews","CHW","AA",28,68,211,254,38,29,7,0,2,30,16,35,0,59,4,1,3,5,7,3,0.180094786,"sa3018152"
"Nelson Rada","LAA","AA",19,93,328,388,91,76,13,1,1,48,22,45,0,82,10,1,4,2,34,12,0.277439024,"sa3018421"
"Luis Lara","MIL","AA",20,136,513,612,132,95,32,3,2,79,40,86,0,99,8,5,0,7,44,7,0.257309941,"sa3018514"
"Jefferson Rojas","CHC","AA",20,39,146,172,24,18,6,0,0,17,15,20,0,34,4,2,0,5,5,0,0.164383561,"sa3018571"
"Nestor Rios","MIA","AA",20,1,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,"sa3018918"
"William Bergolla Jr.","CHW","AA",20,125,486,551,139,118,19,2,0,70,36,37,0,26,5,2,21,11,40,11,0.28600823,"sa3019777"
"Tucker Flint","LAA","AA",24,16,47,58,5,2,1,0,2,7,7,9,0,13,1,1,0,3,1,0,0.106382978,"sa3019856"
"Sonny DiChiara","LAA","AA",25,32,100,121,13,6,3,0,4,5,11,17,0,37,3,1,0,1,0,0,0.13,"sa3019866"
"Ben Gobbel","LAA","AA",25,70,252,280,62,40,14,0,8,31,31,20,0,62,6,1,1,6,7,1,0.246031746,"sa3019870"
"Kevin Kilpatrick Jr.","ATL","AA",24,99,313,353,67,57,7,2,1,34,24,31,0,85,6,3,0,6,22,9,0.214057507,"sa3019891"
"Keshawn Ogans","ATL","AA",23,35,95,114,17,14,3,0,0,10,5,15,0,22,2,2,0,2,4,3,0.178947368,"sa3019893"
"Ambioris Tavarez","ATL","AA",21,15,45,53,8,7,1,0,0,5,3,7,0,21,1,0,0,1,6,2,0.177777777,"sa3019895"
"E.J. Exposito","ATL","AA",24,62,214,232,47,34,7,1,5,20,31,10,0,56,3,5,0,3,6,2,0.219626168,"sa3019900"
"Eric Brown Jr.","MIL","AA",24,28,102,111,16,10,5,0,1,9,17,9,0,26,0,0,0,5,2,2,0.156862745,"sa3019923"
"Matthew Wood","MIL","AA",24,59,207,245,56,38,12,0,6,28,31,30,1,33,5,3,0,6,8,1,0.2705314,"sa3019924"
"Jordan Sprinkle","CHW","AA",24,4,13,14,4,4,0,0,0,3,2,1,0,4,0,0,0,0,3,0,0.307692307,"sa3019925"
"Jacob Burke","CHW","AA",24,61,198,227,42,34,6,0,2,18,25,17,0,58,5,3,3,3,9,5,0.212121212,"sa3019934"
"Jake Thompson","MIA","AA",27,54,178,216,40,26,12,1,1,14,17,32,1,50,2,4,0,0,3,2,0.224719101,"sa3019945"
"David McCabe","ATL","AA",25,105,371,435,106,72,23,1,10,54,52,58,2,89,1,5,0,6,2,1,0.285714285,"sa3019964"
"Nathan Martorella","MIA","AA",24,94,340,394,69,43,16,0,10,39,48,48,3,75,3,3,0,6,6,3,0.202941176,"sa3019978"
"Spencer Bramwell","MIA","AA",26,45,135,145,22,14,3,0,5,10,10,10,0,57,0,0,0,3,3,3,0.162962962,"sa3020000"
"Josh Zamora","MIA","AA",26,86,296,341,63,45,10,0,8,36,29,33,0,58,4,4,3,7,4,1,0.212837837,"sa3020092"
"Harrison Spohn","MIA","AA",26,12,34,37,8,7,0,1,0,5,6,3,0,13,0,0,0,1,0,1,0.235294117,"sa3020093"
"Trey Faltine","CIN","AA",24,10,19,23,2,2,0,0,0,2,2,3,0,10,0,0,1,0,2,0,0.105263157,"sa3020118"
"Cam Collier","CIN","AA",20,74,259,308,68,50,16,0,2,39,38,45,2,86,3,1,0,1,0,1,0.262548262,"sa3020131"
"Haydn McGeary","CHC","AA",25,24,78,93,18,18,0,0,0,7,8,14,0,31,0,1,0,4,1,0,0.23076923,"sa3020133"
"Luke Adams","MIL","AA",21,64,211,278,49,25,13,0,11,50,38,43,0,60,21,1,0,2,10,3,0.232227488,"sa3020135"
"Brock Jones","TBR","AA",24,69,185,247,35,18,7,2,8,32,33,49,0,85,7,3,3,0,19,6,0.189189189,"sa3020190"
"Mario Camilletti","CHW","AA",26,82,278,326,64,53,6,3,2,30,25,43,0,77,2,1,2,5,6,0,0.230215827,"sa3020192"
"Cade Hunter","CIN","AA",24,72,210,243,46,32,10,0,4,29,17,30,0,68,2,0,1,2,2,1,0.219047619,"sa3020199"
"Kamren James","TBR","AA",25,47,138,155,23,21,1,0,1,14,7,14,0,47,1,0,2,2,2,1,0.166666666,"sa3020201"
"Jalen Battles","TBR","AA",25,21,71,76,9,6,2,0,1,8,1,2,0,27,3,0,0,1,2,0,0.126760563,"sa3020205"
"Tatem Levins","TBR","AA",26,100,308,396,75,47,20,1,7,50,54,77,1,100,8,2,1,3,2,0,0.243506493,"sa3020278"
"Emaarion Boyd","MIA","AA",21,19,60,68,16,11,4,0,1,8,3,6,0,16,2,0,0,1,8,5,0.266666666,"sa3020281"
"Matt Coutney","LAA","AA",25,30,89,100,16,7,7,1,1,3,7,9,0,26,1,1,0,0,0,0,0.17977528,"sa3020413"
"Andy Garriola","CHC","AA",25,42,137,152,25,13,7,1,4,17,21,12,0,30,1,2,0,2,1,0,0.182481751,"sa3020458"
"Xavier Isaac","TBR","AA",21,41,139,175,28,13,5,1,9,21,22,34,0,52,2,0,0,3,1,2,0.201438848,"sa3020498"
"Michael Turner","CHW","AA",26,31,95,112,28,21,7,0,0,8,13,15,0,33,0,2,0,0,0,0,0.294736842,"sa3020658"
"Samy Natera Jr.","LAA","AA",25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3020862"
"John Gil","ATL","AA",19,6,23,25,4,4,0,0,0,2,1,2,0,7,0,0,0,0,4,0,0.173913043,"sa3021284"
"Eriandys Ramon","CHC","AA",22,6,23,23,3,2,0,0,1,3,2,0,0,5,0,0,0,1,1,0,0.130434782,"sa3022256"
"Cole Fontenelle","LAA","AA",23,48,163,188,24,17,2,1,4,17,14,15,0,99,10,0,0,0,6,3,0.147239263,"sa3022429"
"Caleb Ketchup","LAA","AA",23,38,118,130,16,14,0,1,1,14,3,11,0,45,0,1,0,1,9,2,0.13559322,"sa3022436"
"Joe Redfield","LAA","AA",23,35,97,116,20,16,3,1,0,8,9,11,0,29,3,1,4,1,4,2,0.206185567,"sa3022439"
"Mac McCroskey","LAA","AA",25,96,265,301,43,33,7,2,1,26,14,26,0,89,2,2,6,4,10,5,0.16226415,"sa3022444"
"Homer Bush Jr.","TBR","AA",23,121,472,546,142,122,12,8,0,69,45,48,0,98,11,5,8,1,57,12,0.300847457,"sa3022480"
"Jay Beshears","MIA","AA",23,9,38,39,11,8,2,0,1,2,5,0,0,8,1,0,0,0,0,0,0.289473684,"sa3022485"
"Johnny Olmstead","MIA","AA",24,93,339,373,77,49,15,2,11,59,35,27,0,62,4,2,1,5,16,5,0.227138643,"sa3022494"
"Drew Compton","ATL","AA",24,112,399,448,100,73,22,1,4,38,33,45,1,117,1,3,0,7,2,0,0.250626566,"sa3022495"
"Calvin Harris","CHW","AA",23,56,186,205,47,40,5,0,2,25,17,16,0,50,2,1,0,3,3,1,0.252688172,"sa3022496"
"Brock Wilken","MIL","AA",23,79,270,344,61,26,17,0,18,46,46,69,0,93,3,2,0,2,2,0,0.225925925,"sa3022499"
"Kade Kern","ATL","AA",23,4,10,12,3,2,1,0,0,1,0,1,0,3,1,0,0,0,1,0,0.3,"sa3022508"
"Will Simpson","TBR","AA",23,118,428,479,93,60,21,0,12,46,49,42,0,109,3,5,1,5,8,3,0.217289719,"sa3022530"
"Mark Coley II","MIA","AA",24,72,249,280,63,45,12,1,5,32,31,23,0,86,6,2,0,2,18,6,0.253012048,"sa3022534"
"Tony Bullard","MIA","AA",25,44,158,172,37,20,9,1,7,20,24,12,0,41,1,1,0,5,4,0,0.234177215,"sa3022556"
"Kemp Alderman","MIA","AA",22,110,412,454,116,83,13,5,15,56,53,34,0,102,3,5,0,9,20,9,0.281553398,"sa3022562"
"Ryan Ignoffo","MIA","AA",24,34,115,125,37,26,7,1,3,25,20,9,0,17,1,0,0,0,5,2,0.32173913,"sa3022573"
"Connor Burns","CIN","AA",23,26,75,91,9,5,2,0,2,6,4,16,0,40,0,0,0,3,0,0,0.12,"sa3022599"
"Brett Bateman","CHC","AA",23,94,329,396,86,75,9,0,2,42,33,61,0,82,1,3,2,1,19,6,0.261398176,"sa3022603"
"Ethan O'Donnell","CIN","AA",23,125,424,503,100,78,13,2,7,59,56,54,1,129,7,8,10,5,20,3,0.235849056,"sa3022616"
"Mike Boeve","MIL","AA",23,68,262,301,61,46,8,2,5,35,28,34,1,68,4,1,0,6,8,0,0.232824427,"sa3022658"
"Carter Trice","CHC","AA",22,20,48,60,5,3,1,0,1,4,4,10,0,20,1,1,0,0,1,1,0.104166666,"sa3022661"
"Caden Connor","CHW","AA",24,95,342,390,91,67,19,1,4,39,43,43,0,59,0,3,2,12,10,1,0.266081871,"sa3022755"
"Ryan Galanie","CHW","AA",25,98,365,409,97,69,19,2,7,49,71,29,1,63,5,10,0,8,12,2,0.265753424,"sa3022759"
"Dominic Pitelli","CIN","AA",23,100,306,352,57,43,10,3,1,39,20,39,0,116,3,2,2,4,19,4,0.186274509,"sa3022809"
"Matthew Etzel","MIA","AA",23,59,207,251,48,33,8,2,5,32,36,42,2,64,0,2,0,4,18,7,0.231884057,"sa3022815"
"Cooper Pratt","MIL","AA",20,120,437,527,104,73,22,1,8,71,62,67,1,80,8,10,2,13,31,5,0.23798627,"sa3022867"
"Colton Ledbetter","TBR","AA",23,123,465,535,123,88,24,4,7,67,49,51,1,128,6,12,1,3,37,11,0.264516129,"sa3022897"
"Brayden Taylor","TBR","AA",23,108,370,437,64,40,14,2,8,47,43,61,0,121,1,4,1,3,17,3,0.172972972,"sa3022921"
"Weston Eberly","CHW","AA",24,3,8,10,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,"sa3022928"
"Sam Brown","LAA","AA",23,92,307,363,75,54,12,4,5,36,40,46,0,64,6,4,0,10,2,1,0.244299674,"sa3023367"
"Colby Shade","MIA","AA",23,20,53,70,9,7,2,0,0,5,3,11,0,20,5,0,1,2,5,2,0.16981132,"sa3023374"
"Matt Hogan","CHW","AA",25,15,41,55,7,5,1,0,1,5,4,7,0,14,5,0,2,0,3,0,0.170731707,"sa3023375"
"Noah Myers","TBR","AA",25,26,61,75,12,8,2,0,2,10,4,12,0,20,0,0,2,0,5,0,0.196721311,"sa3023377"
"Jesus Made","MIL","AA",18,5,23,24,6,5,0,1,0,6,3,1,0,8,0,0,0,1,2,0,0.260869565,"sa3024108"
"Ryan Nicholson","LAA","AA",24,36,123,143,23,15,3,0,5,14,14,18,0,41,0,1,1,3,0,0,0.186991869,"sa3025167"
"Mitchell Daly","LAA","AA",24,21,63,72,9,7,2,0,0,4,2,7,0,26,1,0,1,1,1,0,0.142857142,"sa3025169"
"Michael Snyder","MIA","AA",24,54,200,237,51,41,8,0,2,22,22,34,0,46,3,0,0,1,10,1,0.255,"sa3025194"
"Payton Green","MIA","AA",22,27,93,107,22,16,4,0,2,11,8,11,0,24,2,0,0,3,3,1,0.236559139,"sa3025195"
"Fenwick Trimble","MIA","AA",22,54,190,229,45,27,12,0,6,23,27,29,0,43,7,2,1,2,16,3,0.236842105,"sa3025202"
"Gage Miller","MIA","AA",22,17,62,70,14,11,1,0,2,10,5,7,0,12,1,0,0,1,1,2,0.225806451,"sa3025205"
"Patrick Clohisy","ATL","AA",23,39,159,174,43,34,4,1,4,22,16,11,0,29,3,1,0,2,19,4,0.270440251,"sa3025223"
"Connor Caskenette","MIA","AA",23,14,45,52,11,9,2,0,0,7,4,4,0,13,2,0,0,1,1,1,0.244444444,"sa3025240"
"Alec Makarewicz","CHW","AA",24,8,29,32,7,4,1,2,0,3,1,3,0,13,0,0,0,1,0,0,0.24137931,"sa3025309"
"David Mershon","LAA","AA",22,69,225,276,35,27,6,1,1,29,12,48,0,70,1,0,2,2,22,2,0.155555555,"sa3025335"
"Eric Rataczak","MIA","AA",24,18,60,65,13,9,4,0,0,4,6,5,1,22,0,0,0,1,2,1,0.216666666,"sa3025336"
"Blake Burke","MIL","AA",22,37,140,159,42,25,6,0,11,21,34,16,0,41,2,1,0,5,3,1,0.3,"sa3025381"
"Austin Machado","ATL","AA",24,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"sa3025442"
"Cam Clayton","MIA","AA",22,4,12,14,3,1,2,0,0,0,3,0,0,1,0,2,0,0,0,0,0.25,"sa3025610"
"Dub Gleed","MIA","AA",22,26,87,102,24,16,7,0,1,9,7,11,0,20,1,1,1,3,1,3,0.275862068,"sa3032302"
"Braden Montgomery","CHW","AA",22,34,125,143,34,19,13,1,1,14,11,15,1,41,3,0,0,0,3,3,0.272,"sa3038253"
"Jorge Corona","CHW","AA",24,9,24,32,3,1,1,0,1,5,1,2,0,10,6,0,0,2,0,0,0.125,"sa3067209"
"A.J. Puckett","CHC","AA",30,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa738686"
"Ricardo Genoves","TBR","AA",26,26,82,90,16,13,1,0,2,9,7,6,0,30,1,1,0,1,0,0,0.195121951,"sa916844"
"Andy Yerzy","CIN","AA",26,2,6,7,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.166666666,"sa917939"
"Ramon Rodriguez","MIL","AA",26,21,64,81,23,19,2,0,2,8,19,9,0,4,5,3,0,0,0,0,0.359375,"sa918698"
