Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Tyler Dearden","MIN","AA",26,36,119,134,33,26,4,1,2,10,16,12,0,24,2,1,0,4,2,0,0.277310924,"sa3005103"
"Keyber Rodriguez","TEX","AA",24,116,434,481,109,87,18,2,2,47,42,37,2,91,3,6,1,9,14,5,0.251152073,"sa3005488"
"Jesus Valdez","ARI","AA",27,23,67,77,19,12,4,0,3,12,10,5,0,18,4,1,0,1,0,2,0.283582089,"sa3005492"
"Allan Cerda","MIN","AA",25,10,32,35,4,1,1,1,1,3,5,3,0,15,0,0,0,0,0,0,0.125,"sa3005504"
"Darlin Moquete","STL","AA",25,78,261,290,64,48,9,1,6,37,36,22,1,66,5,1,1,4,18,7,0.245210727,"sa3005617"
"Junior Perez","OAK","AA",23,95,339,405,68,34,15,5,14,50,53,57,0,116,3,3,3,3,16,3,0.20058997,"sa3005744"
"Diego Hernandez","KCR","AA",24,30,109,115,24,18,3,2,1,11,11,4,0,34,0,0,2,2,2,3,0.220183486,"sa3005759"
"Yoyner Fajardo","SEA","AA",26,49,149,165,37,29,8,0,0,20,10,13,0,32,1,0,1,3,11,6,0.248322147,"sa3005938"
"Orlando Martinez","HOU","AA",27,60,237,269,64,47,12,2,3,35,25,28,0,46,1,1,1,3,4,2,0.270042194,"sa3006664"
"Kendall Simmons","LAD","AA",25,31,110,120,24,16,5,1,2,11,15,8,0,35,2,0,0,0,0,1,0.218181818,"sa3006867"
"Kristian Robinson","ARI","AA",24,75,280,334,70,43,13,3,11,52,38,46,1,101,4,4,0,4,24,8,0.25,"sa3006884"
"Frainyer Chavez","TEX","AA",26,98,342,395,87,70,12,0,5,51,32,46,1,86,3,3,1,7,6,9,0.254385964,"sa3007019"
"Ramon Mendoza","STL","AA",24,105,334,404,92,63,13,2,14,59,62,60,0,80,5,4,1,5,3,4,0.275449101,"sa3007513"
"Elih Marrero","TEX","AA",28,18,60,63,14,10,4,0,0,7,7,3,0,18,0,0,0,0,1,2,0.233333333,"sa3007822"
"Cody Roberts","SDP","AA",29,12,46,49,14,12,0,1,1,6,8,3,0,14,0,0,0,0,1,0,0.304347826,"sa3007869"
"Ezequiel Pagan","LAD","AA",24,77,281,306,70,46,14,4,6,28,38,15,0,53,5,3,1,7,5,6,0.24911032,"sa3007975"
"Connor Scott","KCR","AA",25,8,27,30,9,7,2,0,0,7,6,2,0,3,0,1,0,1,0,0,0.333333333,"sa3008080"
"Jax Biggers","TEX","AA",28,67,201,253,46,38,6,1,1,37,23,50,0,56,0,1,1,1,11,3,0.228855721,"sa3008251"
"Andy Weber","ARI","AA",27,27,100,109,26,19,3,1,3,20,18,8,0,30,1,0,0,1,1,1,0.26,"sa3008282"
"Dionmy Salon","KCR","AA",23,2,8,8,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.125,"sa3008839"
"Jose Ramos","LAD","AA",24,58,213,244,47,32,5,0,10,28,32,24,0,78,3,4,0,3,2,7,0.220657276,"sa3008845"
"Brayan Buelvas","OAK","AA",23,70,242,270,47,29,13,0,5,29,26,22,0,86,4,1,0,4,6,1,0.194214876,"sa3008868"
"J.J. D'Orazio","ARI","AA",23,39,139,147,31,24,5,0,2,14,12,6,0,37,1,1,0,5,1,0,0.223021582,"sa3008876"
"Euribiel Angeles","OAK","AA",23,86,320,359,92,66,21,0,5,43,47,32,0,39,4,1,2,16,13,4,0.2875,"sa3008877"
"Albert Fabian","SDP","AA",23,48,177,200,44,31,8,0,5,20,20,19,0,37,3,1,0,4,2,4,0.24858757,"sa3008888"
"Rubel Cespedes","MIN","AA",24,93,360,398,88,55,21,3,9,41,53,35,0,67,2,1,0,9,1,1,0.244444444,"sa3008953"
"Miguel Palma","HOU","AA",23,18,58,66,8,5,3,0,0,2,2,8,0,15,0,0,0,4,0,0,0.137931034,"sa3009279"
"Frank Rodriguez","LAD","AA",23,17,48,53,9,8,1,0,0,4,2,4,0,10,0,0,1,2,0,0,0.1875,"sa3009330"
"Nelson Quiroz","LAD","AA",23,25,88,99,26,22,2,2,0,9,14,10,0,6,0,1,0,3,0,0,0.295454545,"sa3009565"
"Carter Aldrete","OAK","AA",27,58,204,222,44,28,10,1,5,26,28,15,0,54,0,3,0,6,0,2,0.215686274,"sa3010008"
"Aaron Bracho","LAD","AA",24,35,134,148,26,16,5,0,5,15,16,11,0,35,1,2,0,1,3,2,0.19402985,"sa3010018"
"Nerwilian Cedeno","SDP","AA",23,36,125,140,25,15,8,0,2,14,14,12,1,38,1,1,1,1,4,1,0.2,"sa3010026"
"Omar Hernandez","KCR","AA",23,41,140,155,34,29,5,0,0,16,7,4,0,27,3,3,3,4,4,2,0.242857142,"sa3010155"
"Ripken Reyes","SDP","AA",28,58,179,223,37,24,7,4,2,22,22,30,0,24,8,1,5,0,3,0,0.20670391,"sa3010159"
"Joshua Mears","SDP","AA",24,47,144,164,24,15,3,1,5,16,13,12,0,55,6,2,0,2,5,4,0.166666666,"sa3010162"
"Cooper Johnson","TEX","AA",27,18,60,71,16,8,5,0,3,9,8,10,0,24,1,0,0,1,0,0,0.266666666,"sa3010584"
"Colin Barber","HOU","AA",24,39,149,163,33,20,7,2,4,15,15,10,0,45,2,2,0,0,1,1,0.22147651,"sa3010696"
"Aaron Antonini","TEX","AA",26,4,13,14,4,3,1,0,0,2,3,1,0,1,0,0,0,1,0,0,0.307692307,"sa3010906"
"T.J. Schofield-Sam","OAK","AA",24,16,62,66,13,13,0,0,0,1,3,4,0,13,0,0,0,5,2,0,0.209677419,"sa3011501"
"Jake Snider","SDP","AA",27,7,18,23,6,6,0,0,0,4,1,3,0,3,2,0,0,0,3,1,0.333333333,"sa3011559"
"Aaron Sabato","MIN","AA",26,39,141,163,43,23,11,0,9,21,26,20,0,42,2,0,0,4,1,0,0.304964539,"sa3014494"
"Jose Salas","MIN","AA",22,48,162,179,34,21,8,0,5,21,22,13,0,49,2,1,1,3,10,1,0.209876543,"sa3014690"
"Sahid Valenzuela","OAK","AA",27,42,145,159,38,32,4,1,1,19,12,9,0,25,5,0,0,2,1,2,0.262068965,"sa3014882"
"Kale Emshoff","KCR","AA",27,5,16,19,2,2,0,0,0,1,1,3,0,8,0,0,0,0,0,0,0.125,"sa3014934"
"Jacob Buchberger","STL","AA",27,6,20,24,6,4,1,0,1,4,8,4,0,5,0,0,0,0,1,0,0.3,"sa3014987"
"Nick Raposo","SEA","AA",27,84,292,338,73,55,13,2,3,33,40,37,0,63,4,3,1,7,4,1,0.25,"sa3015018"
"Victor Labrada","SEA","AA",25,67,241,295,71,52,12,1,6,40,27,42,0,48,5,2,2,0,30,9,0.294605809,"sa3015062"
"Junior Franco","ARI","AA",22,6,25,26,4,4,0,0,0,2,2,1,0,3,0,0,0,3,1,0,0.16,"sa3015170"
"Yeiner Fernandez","LAD","AA",22,100,390,442,98,82,14,0,2,47,37,39,1,49,9,3,0,10,2,2,0.251282051,"sa3015182"
"Jeremy Rivas","STL","AA",22,116,427,487,87,59,17,1,10,57,50,48,1,135,10,1,0,10,21,8,0.203747072,"sa3015193"
"Kala'i Rosario","MIN","AA",22,130,497,579,127,67,30,5,25,92,83,73,0,159,7,2,0,7,32,7,0.255533199,"sa3015199"
"Ricardo Olivar","MIN","AA",23,93,352,407,93,67,13,0,13,56,59,49,0,74,3,3,0,10,13,3,0.264204545,"sa3015234"
"Jean Walters","ARI","AA",23,66,194,220,46,29,11,2,4,25,28,18,0,50,1,0,7,5,2,2,0.237113402,"sa3015236"
"Miguel Ugueto","STL","AA",22,50,189,199,48,37,8,1,2,22,22,6,0,25,1,3,0,9,9,5,0.253968253,"sa3015293"
"Diego Guzman","KCR","AA",21,3,11,11,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0.09090909,"sa3015365"
"Fernando Caldera","HOU","AA",22,1,2,4,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,"sa3015547"
"Luis Encarnacion","HOU","AA",22,46,152,168,25,18,4,0,3,13,16,10,0,48,4,2,0,1,2,0,0.164473684,"sa3015548"
"Carlos Franco","OAK","AA",22,12,48,49,5,5,0,0,0,4,4,1,0,8,0,0,0,2,0,0,0.104166666,"sa3015580"
"Oswaldo Linares","SDP","AA",22,15,45,52,9,6,3,0,0,2,5,4,0,13,2,0,1,2,1,1,0.2,"sa3015593"
"Axel Sanchez","SEA","AA",22,34,99,114,24,15,5,0,4,12,16,12,0,30,1,1,1,0,3,3,0.242424242,"sa3015601"
"Christian Cerda","ARI","AA",22,93,321,383,76,44,14,0,18,44,49,51,0,67,2,5,4,8,1,0,0.236760124,"sa3015623"
"Manuel Pena","ARI","AA",21,106,437,470,126,82,27,3,14,68,52,24,0,105,3,6,0,7,2,2,0.288329519,"sa3015715"
"Hendry Mendez","MIN","AA",21,33,111,142,36,29,3,1,3,24,16,27,0,21,2,1,1,3,4,3,0.324324324,"sa3015727"
"Leo Bernal","STL","AA",21,107,396,455,98,66,19,0,13,58,70,49,0,77,3,4,2,9,13,3,0.247474747,"sa3015773"
"Daniel Vazquez","KCR","AA",21,5,21,21,4,4,0,0,0,0,2,0,0,6,0,0,0,0,0,1,0.19047619,"sa3016143"
"Carlos Avila","LAD","AA",21,1,3,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.333333333,"sa3016161"
"Carlos Linarez","STL","AA",23,40,135,149,33,26,3,1,3,19,17,12,0,60,0,1,1,3,0,2,0.244444444,"sa3016346"
"Marcos Castanon","SDP","AA",26,106,390,431,105,69,23,1,12,47,57,33,0,94,5,3,0,22,4,4,0.269230769,"sa3016818"
"Abimelec Ortiz","TEX","AA",23,89,340,391,84,49,19,0,16,53,56,44,0,87,6,1,0,5,3,1,0.247058823,"sa3016926"
"Ben Ramirez","SEA","AA",26,38,133,140,26,16,8,1,1,15,14,7,0,43,0,0,0,3,1,0,0.195488721,"sa3016950"
"Caleb Roberts","ARI","AA",25,104,379,437,90,56,21,3,10,58,57,45,1,103,8,5,0,5,8,3,0.237467018,"sa3016959"
"Cooper Bowman","OAK","AA",25,2,7,10,2,1,0,0,1,3,1,3,0,2,0,0,0,0,0,0,0.285714285,"sa3016966"
"Wade Stauss","STL","AA",26,11,28,34,1,1,0,0,0,0,0,6,0,13,0,0,0,1,0,0,0.035714285,"sa3017000"
"Noah Mendlinger","STL","AA",24,86,297,361,83,69,13,1,0,51,19,46,1,34,14,2,1,8,10,4,0.279461279,"sa3017001"
"Joshua Baez","STL","AA",22,79,273,331,74,42,15,1,16,46,55,41,0,67,8,7,0,3,34,7,0.271062271,"sa3017022"
"Wes Clarke","HOU","AA",25,63,215,283,49,27,9,1,12,39,32,63,0,55,1,4,0,9,1,1,0.227906976,"sa3017045"
"Drake Osborn","ARI","AA",26,17,63,70,9,7,0,0,2,9,5,4,0,23,3,0,0,1,0,0,0.142857142,"sa3017077"
"Peyton Wilson","KCR","AA",25,19,74,91,29,15,8,4,2,19,19,13,0,17,4,0,0,1,8,2,0.391891891,"sa3017110"
"John Rhodes","LAD","AA",24,108,368,430,72,53,11,1,7,45,40,54,0,111,6,2,0,11,9,3,0.195652173,"sa3017162"
"Cameron Cauley","TEX","AA",22,113,435,490,110,62,26,7,15,74,51,47,0,121,2,5,1,5,28,7,0.252873563,"sa3017167"
"Ian Moller","TEX","AA",22,77,251,289,52,38,10,0,4,27,29,35,1,87,1,1,1,2,7,2,0.207171314,"sa3017171"
"Damon Keith","LAD","AA",25,89,319,362,72,46,12,3,11,41,44,33,1,111,2,8,0,4,9,5,0.225705329,"sa3017179"
"Rowdey Jordan","HOU","AA",26,39,148,162,36,23,9,0,4,18,16,10,0,52,2,1,1,4,3,1,0.243243243,"sa3017214"
"Drew Swift","OAK","AA",26,80,249,291,51,41,8,2,0,34,21,33,0,71,2,2,5,7,15,2,0.204819277,"sa3017281"
"CJ Rodriguez","OAK","AA",24,10,28,37,2,2,0,0,0,3,2,7,0,8,1,1,0,1,0,0,0.071428571,"sa3017283"
"Shane McGuire","OAK","AA",26,57,200,241,53,41,8,0,4,26,26,36,0,47,4,0,1,6,2,1,0.265,"sa3017284"
"Damon Dues","SDP","AA",27,22,58,76,15,10,2,2,1,11,7,18,0,14,0,0,0,0,6,0,0.258620689,"sa3017285"
"Tucker Mitchell","TEX","AA",24,53,165,170,36,31,4,0,1,7,15,2,0,49,3,0,0,3,3,0,0.218181818,"sa3017511"
"Noah Miller","LAD","AA",22,27,103,111,30,25,3,1,1,12,11,6,0,24,1,0,0,4,0,0,0.291262135,"sa3017512"
"Kyler Fedko","MIN","AA",25,88,312,379,79,44,15,0,20,62,58,58,0,79,5,4,0,7,26,6,0.253205128,"sa3017561"
"Noah Cardenas","MIN","AA",25,30,101,127,26,16,7,0,3,21,17,22,0,25,4,0,0,3,0,1,0.257425742,"sa3017624"
"Anthony Vilar","SDP","AA",26,100,325,382,68,48,11,3,6,38,32,49,0,101,3,3,1,3,12,4,0.209230769,"sa3017660"
"Logan Cerny","HOU","AA",25,48,143,158,24,19,3,0,2,13,6,12,0,48,3,0,0,5,7,2,0.167832167,"sa3017661"
"Aaron Zavala","TEX","AA",25,108,395,471,97,61,17,5,14,71,55,66,1,139,6,4,0,1,8,4,0.24556962,"sa3017665"
"Mario Gomez","OAK","AA",22,8,15,18,3,1,1,1,0,2,3,1,0,5,2,0,0,0,0,0,0.2,"sa3017696"
"Jake Rucker","MIN","AA",25,85,284,322,67,49,9,2,7,36,36,31,0,43,4,3,0,6,8,4,0.235915492,"sa3017757"
"Gavin Conticello","ARI","AA",22,121,444,517,122,79,27,4,12,67,67,59,1,110,10,4,0,8,4,5,0.274774774,"sa3017770"
"Kyle Hayes","KCR","AA",27,36,109,138,18,13,4,0,1,15,6,19,0,45,8,0,2,2,1,0,0.165137614,"sa3018212"
"Wyatt Hoffman","SDP","AA",26,73,177,207,28,23,5,0,0,18,7,19,0,73,4,1,6,4,8,2,0.15819209,"sa3018219"
"Lazaro Montes","SEA","AA",20,64,240,282,51,28,7,2,14,33,39,35,0,86,4,3,0,2,4,2,0.2125,"sa3018409"
"Michael Arroyo","SEA","AA",20,56,208,250,53,40,10,1,2,37,15,30,0,39,11,1,0,3,9,3,0.254807692,"sa3018429"
"Luis Baez","HOU","AA",21,66,248,272,61,45,12,2,2,28,27,22,0,73,1,1,0,6,7,0,0.245967741,"sa3018482"
"Eduardo Guerrero","LAD","AA",20,14,45,53,9,9,0,0,0,5,3,7,0,13,0,0,1,1,0,1,0.2,"sa3018536"
"Josue De Paula","LAD","AA",20,4,18,19,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,"sa3018591"
"Wady Mendez","TEX","AA",20,6,2,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,"sa3018615"
"Cristofer Torin","ARI","AA",20,5,21,25,8,4,4,0,0,5,2,3,0,3,0,1,0,1,1,0,0.38095238,"sa3018938"
"Reylin Perez","HOU","AA",20,13,38,47,7,5,2,0,0,3,1,7,0,20,0,1,1,0,1,0,0.184210526,"sa3019204"
"Griffin Lockwood-Powell","LAD","AA",27,81,279,334,63,46,11,1,5,35,26,53,1,67,1,1,0,8,0,0,0.225806451,"sa3019303"
"Hogan Windish","SEA","AA",26,83,279,318,52,34,14,1,3,29,28,31,1,98,7,1,0,10,6,1,0.186379928,"sa3019805"
"David Martin","ARI","AA",24,1,3,4,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.333333333,"sa3019824"
"Jacob Campbell","SDP","AA",25,12,35,40,9,9,0,0,0,1,4,2,0,15,3,0,0,1,1,0,0.257142857,"sa3019836"
"Brody Moore","STL","AA",24,46,160,173,39,33,4,0,2,25,22,10,0,30,1,1,1,7,6,0,0.24375,"sa3019839"
"R.J. Yeager","STL","AA",26,77,271,309,57,40,11,0,6,42,32,23,0,54,7,7,1,4,4,3,0.210332103,"sa3019840"
"Kai Murphy","SDP","AA",24,101,324,379,71,60,9,1,1,34,21,43,0,69,8,4,0,6,8,7,0.219135802,"sa3019857"
"Ivan Melendez","ARI","AA",25,71,244,282,63,41,6,0,16,31,43,28,0,69,7,3,0,7,2,0,0.258196721,"sa3019859"
"Braedon Karpathios","SDP","AA",22,21,80,88,18,10,3,2,3,10,10,8,0,28,0,0,0,1,0,1,0.225,"sa3019863"
"Romeo Sanabria","SDP","AA",23,119,452,499,116,86,18,0,12,54,56,38,3,107,0,8,1,6,4,1,0.256637168,"sa3019865"
"Nick Biddison","LAD","AA",24,10,33,36,9,6,1,0,2,6,3,2,0,13,1,0,0,0,3,1,0.272727272,"sa3019888"
"Sean McLain","LAD","AA",24,116,379,439,76,57,12,2,5,51,37,48,0,95,10,0,1,4,10,5,0.200527704,"sa3019890"
"Kyle Nevin","LAD","AA",23,48,181,203,49,37,7,1,4,27,31,19,0,47,0,3,0,5,9,0,0.270718232,"sa3019894"
"Bubba Alleyne","LAD","AA",26,12,42,44,6,6,0,0,0,2,4,1,0,11,1,0,0,0,3,0,0.142857142,"sa3019902"
"Javi Vaz","KCR","AA",24,103,387,468,99,79,16,1,3,70,31,54,0,43,11,4,11,6,25,3,0.255813953,"sa3019906"
"Taylor Young","LAD","AA",26,133,486,575,113,90,21,0,2,79,41,80,0,91,7,2,0,9,44,9,0.232510288,"sa3019907"
"Bill Knight","SEA","AA",25,127,498,565,124,100,16,5,3,74,55,45,0,117,14,8,0,14,44,10,0.248995983,"sa3019965"
"Chris Newell","LAD","AA",24,127,465,549,112,67,23,2,20,66,80,75,4,168,3,6,0,3,24,0,0.240860215,"sa3019971"
"Clark Elliott","OAK","AA",24,75,259,316,67,43,13,3,8,41,32,48,1,67,7,2,0,4,9,1,0.258687258,"sa3019972"
"Brennan Milone","OAK","AA",24,88,338,395,83,53,18,0,12,57,49,51,0,89,4,2,0,9,5,2,0.24556213,"sa3019974"
"Gavin Cross","KCR","AA",24,114,465,507,112,69,23,3,17,75,64,33,0,134,2,6,1,7,23,5,0.240860215,"sa3019985"
"Caeden Trenkle","OAK","AA",24,60,176,199,35,29,3,2,1,25,18,18,0,66,1,2,2,0,3,3,0.198863636,"sa3019991"
"Chase Valentine","SDP","AA",23,2,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.166666666,"sa3020002"
"Blake Rambusch","SEA","AA",25,103,340,393,89,73,11,5,0,62,27,45,0,61,5,3,0,5,34,3,0.261764705,"sa3020008"
"Tanner Schobel","MIN","AA",24,49,202,234,59,39,12,1,7,39,29,25,0,33,3,4,0,6,7,1,0.292079207,"sa3020009"
"Tyler Robertson","SDP","AA",25,20,60,73,5,4,1,0,0,3,3,8,0,25,2,1,1,1,5,0,0.083333333,"sa3020010"
"Connor Charping","SEA","AA",26,43,144,176,43,40,2,1,0,20,20,26,0,27,5,1,0,1,8,1,0.298611111,"sa3020014"
"Kevin Graham","ARI","AA",25,15,57,60,10,6,3,0,1,3,4,3,0,21,0,0,0,1,0,0,0.175438596,"sa3020087"
"Jorel Ortega","MIN","AA",24,74,229,263,50,35,7,0,8,30,28,30,0,67,2,1,1,2,9,1,0.218340611,"sa3020090"
"Josh Hatcher","TEX","AA",26,90,359,376,84,63,11,1,9,35,51,13,0,106,1,3,0,5,10,5,0.233983286,"sa3020115"
"Tommy Sacco Jr.","HOU","AA",26,53,201,216,31,24,5,1,1,9,16,12,0,60,1,1,1,7,7,3,0.154228855,"sa3020125"
"Gavin Logan","ARI","AA",25,19,58,66,8,2,1,1,4,7,6,5,0,27,1,0,2,1,0,0,0.137931034,"sa3020191"
"Ryan Wrobleski","HOU","AA",25,48,157,179,33,24,3,1,5,21,19,17,1,51,4,1,0,5,9,1,0.210191082,"sa3020239"
"Josh Hood","SEA","AA",24,108,384,419,79,51,16,0,12,47,49,31,1,127,1,3,0,6,18,5,0.205729166,"sa3020268"
"Dalton Shuffield","MIN","AA",26,2,7,8,3,1,2,0,0,2,0,1,0,2,0,0,0,0,0,0,0.428571428,"sa3020270"
"Nate Baez","MIN","AA",24,51,190,212,45,28,8,4,5,22,31,13,0,35,5,4,0,2,2,0,0.236842105,"sa3020272"
"Devin Ortiz","SDP","AA",26,126,467,532,113,91,15,1,6,60,40,52,1,97,6,1,6,12,19,4,0.241970021,"sa3020345"
"Bryce Willits","HOU","AA",25,47,155,175,33,24,8,0,1,16,14,19,0,36,1,0,0,3,5,2,0.212903225,"sa3020352"
"Ben Ross","MIN","AA",24,120,424,490,93,61,17,1,14,60,60,55,0,111,3,8,0,6,18,5,0.219339622,"sa3020353"
"John Garcia","HOU","AA",24,81,265,319,50,37,9,0,4,25,28,40,0,91,9,3,2,6,9,2,0.188679245,"sa3020419"
"Andrew Cossetti","MIN","AA",25,84,287,350,65,35,15,1,14,48,51,52,0,97,11,0,0,4,3,1,0.226480836,"sa3020493"
"Brett Squires","KCR","AA",25,116,443,496,110,66,26,8,10,51,56,48,0,134,4,1,0,2,18,4,0.248306997,"sa3020714"
"Maddux Houghton","MIN","AA",26,21,74,80,21,13,6,0,2,11,8,6,0,21,0,0,0,0,6,0,0.283783783,"sa3020716"
"Jack Pineda","KCR","AA",25,59,221,248,52,39,11,0,2,28,17,16,0,52,7,1,3,6,5,1,0.235294117,"sa3020762"
"Ethan Salas","SDP","AA",19,10,32,41,6,5,1,0,0,5,5,6,0,5,1,1,1,0,2,0,0.1875,"sa3020881"
"Sebastian Walcott","TEX","AA",19,124,474,552,121,87,19,2,13,71,59,70,0,108,5,3,0,11,32,10,0.255274261,"sa3021069"
"Juan Sulbaran","TEX","AA",19,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sa3021851"
"Jeremiah Boyd","ARI","AA",24,5,15,18,5,2,1,0,2,3,7,3,0,6,0,0,0,0,0,0,0.333333333,"sa3022402"
"Chase Davis","STL","AA",23,113,414,494,100,74,16,0,10,61,48,67,0,146,10,3,0,6,9,2,0.241545893,"sa3022426"
"Dakota Harris","STL","AA",23,117,435,477,115,88,17,0,10,67,49,26,1,82,9,4,3,11,23,6,0.264367816,"sa3022431"
"Brock Rodden","SEA","AA",25,37,146,163,43,28,10,0,5,23,22,12,1,49,3,2,0,4,14,1,0.294520547,"sa3022432"
"Chase Adkison","STL","AA",25,1,4,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"sa3022433"
