Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Omar Martinez","NYY","AA",23,24,85,96,18,10,5,0,3,11,10,9,0,26,0,2,0,3,0,0,0.211764705,"25369"
"Cam Eden","NYY","AA",27,26,74,81,13,9,2,1,1,7,2,6,0,31,1,0,0,0,6,3,0.175675675,"25476"
"CJ Abrams","WSN","AA",24,2,4,7,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,0,0,"25768"
"C.J. Stubbs","WSN","AA",28,42,134,156,19,13,4,0,2,20,10,19,1,62,3,0,0,2,2,1,0.141791044,"25814"
"Jase Bowen","PIT","AA",24,52,175,196,45,28,11,1,5,22,17,17,0,63,2,1,1,7,13,2,0.257142857,"26047"
"Francisco Alvarez","NYM","AA",23,5,22,24,6,5,0,0,1,3,3,1,0,4,1,0,0,2,0,0,0.272727272,"26121"
"Victor Bericoto","SFG","AA",23,93,344,393,92,62,15,3,12,43,49,43,0,92,3,3,0,7,2,1,0.26744186,"26468"
"Spencer Horwitz","PIT","AA",27,5,16,18,2,1,1,0,0,2,0,2,0,2,0,0,0,0,0,0,0.125,"26477"
"Yohendrick Pinango","TOR","AA",23,47,161,192,48,29,10,1,8,18,23,27,0,42,3,1,0,2,5,0,0.298136645,"26664"
"Jesus Rodriguez","NYY","AA",23,7,28,30,3,3,0,0,0,1,2,2,0,6,0,0,0,2,1,1,0.107142857,"26991"
"Jhostynxon Garcia","BOS","AA",22,33,117,138,30,21,5,1,3,19,17,18,0,29,1,2,0,3,4,1,0.256410256,"28142"
"Felix Reyes","PHI","AA",24,95,367,395,123,70,34,4,15,62,65,18,0,61,3,7,0,12,13,2,0.335149863,"28763"
"Esmerlyn Valdez","PIT","AA",21,51,181,215,47,33,7,1,6,29,29,25,0,53,6,3,0,3,1,2,0.259668508,"29005"
"Welinton Herrera","COL","AA",21,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"29318"
"Jacob Young","WSN","AA",25,3,11,13,3,2,1,0,0,2,1,1,0,1,1,0,0,0,1,0,0.272727272,"29931"
"Daylen Lile","WSN","AA",22,21,91,94,29,19,5,3,2,17,14,3,0,13,0,0,0,1,6,1,0.318681318,"29995"
"Spencer Jones","NYY","AA",24,49,175,208,48,24,8,0,16,42,32,32,0,70,1,0,0,2,10,2,0.274285714,"31532"
"Masataka Yoshida","BOS","AA",31,3,9,11,3,3,0,0,0,1,3,1,0,1,0,1,0,0,0,0,0.333333333,"31837"
"Rafael Flores Jr.","NYY","AA",24,87,335,370,96,57,23,1,15,48,56,30,0,94,2,3,0,3,6,0,0.286567164,"31991"
"Nick Morabito","NYM","AA",22,118,436,492,119,84,27,2,6,63,59,47,0,115,5,3,0,11,49,11,0.272935779,"32119"
"Kyle Karros","COL","AA",22,55,197,234,58,35,17,2,4,40,21,32,2,45,3,1,0,7,7,0,0.294416243,"33252"
"Charles McAdoo","TOR","AA",23,121,445,494,110,69,24,1,16,62,45,45,0,137,2,1,1,10,34,6,0.247191011,"33323"
"Bryce Eldridge","SFG","AA",20,34,125,140,35,20,8,0,7,14,20,13,1,39,1,1,0,1,0,1,0.28,"33390"
"Jim Jarvis","DET","AA",24,77,277,310,67,48,14,3,2,37,29,26,1,31,5,2,0,6,8,5,0.241877256,"33492"
"Kevin McGonigle","DET","AA",20,46,169,206,43,19,10,2,12,30,41,33,0,26,0,4,0,3,7,2,0.254437869,"33572"
"A.J. Ewing","NYM","AA",20,28,121,132,41,32,7,2,0,20,9,7,1,29,1,3,0,0,12,2,0.338842975,"33656"
"CJ Kayfus","CLE","AA",23,18,66,80,24,15,4,4,1,12,11,11,0,14,3,0,0,1,2,1,0.363636363,"33704"
"Travis Bazzana","CLE","AA",22,51,195,228,50,30,12,3,5,43,23,29,0,55,4,0,0,3,9,1,0.256410256,"34967"
"Carson Benge","NYM","AA",22,32,126,145,40,25,6,1,8,28,23,18,1,23,1,0,0,1,4,2,0.317460317,"35177"
"Konnor Griffin","PIT","AA",19,21,83,98,28,21,2,0,5,20,22,7,0,23,6,2,0,3,6,2,0.337349397,"35376"
"Giancarlo Stanton","NYY","AA",35,3,11,12,3,2,1,0,0,0,4,1,0,3,0,0,0,0,0,0,0.272727272,"4949"
"DJ LeMahieu","NYY","AA",36,6,16,18,7,5,1,0,1,5,3,2,0,3,0,0,0,0,0,0,0.4375,"9874"
"Matt O'Neill","NYM","AA",27,31,84,102,21,15,4,0,2,12,8,16,0,26,1,1,0,2,2,1,0.25,"sa1170279"
"Eliezer Alfonzo","DET","AA",25,57,195,217,49,35,13,0,1,20,31,16,1,28,1,2,1,4,0,0,0.251282051,"sa3003262"
"Je'Von Ward","TOR","AA",25,51,178,198,41,25,9,1,6,26,30,19,0,60,0,1,0,1,3,0,0.230337078,"sa3004969"
"Imanol Vargas","PIT","AA",27,36,98,121,20,16,3,0,1,8,12,20,0,34,0,3,0,2,0,0,0.204081632,"sa3004972"
"Julio Carreras","COL","AA",25,33,109,126,24,15,4,2,3,11,19,12,0,38,2,0,3,2,8,0,0.220183486,"sa3005598"
"Ronaiker Palma","COL","AA",25,23,78,82,14,12,1,0,1,6,4,4,0,12,0,0,0,1,1,0,0.179487179,"sa3005624"
"Viandel Pena","WSN","AA",24,53,159,173,32,19,5,2,6,22,26,13,0,46,0,0,1,3,6,2,0.201257861,"sa3005775"
"Jose Cordova","COL","AA",25,84,276,330,67,46,14,1,6,42,27,45,0,65,4,1,1,12,5,0,0.242753623,"sa3006548"
"Valentin Linarez","PIT","AA",25,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3006557"
"Eduardo Valencia","DET","AA",25,53,194,218,59,43,5,0,11,29,40,16,0,45,3,4,0,4,0,0,0.304123711,"sa3006622"
"Devin Mann","SFG","AA",28,16,60,68,9,5,2,0,2,6,5,6,0,20,1,0,0,2,0,0,0.15,"sa3006869"
"Luis Verdugo","PHI","AA",24,46,147,170,26,15,8,0,3,13,19,18,0,47,2,2,1,3,1,3,0.176870748,"sa3006888"
"Carlos De La Cruz","WSN","AA",25,114,429,470,95,56,19,7,13,46,55,35,0,155,4,2,0,11,12,4,0.221445221,"sa3006903"
"P.J. Hilson","PIT","AA",24,22,66,74,18,15,2,1,0,9,6,7,0,14,0,1,0,0,0,2,0.272727272,"sa3007048"
"Max Burt","NYY","AA",28,64,190,215,42,29,13,0,0,25,22,13,0,56,7,2,3,10,11,1,0.221052631,"sa3007631"
"Nick Schnell","WSN","AA",25,37,149,160,43,29,6,6,2,26,16,8,0,39,0,3,0,2,6,1,0.288590604,"sa3007639"
"Brennen Davis","NYY","AA",25,8,26,35,6,4,0,0,2,7,5,8,0,9,1,0,0,2,1,0,0.23076923,"sa3007876"
"Onix Vega","NYM","AA",26,2,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"sa3008007"
"Josh Breaux","PHI","AA",27,14,43,47,9,5,2,1,1,5,3,2,0,14,2,0,0,3,0,0,0.209302325,"sa3008051"
"Charles Mack","WSN","AA",25,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"sa3008250"
"Antonio Gomez","NYY","AA",23,35,107,121,15,12,3,0,0,6,7,12,0,41,0,1,1,1,2,0,0.140186915,"sa3008746"
"Juan Guerrero","COL","AA",23,103,370,413,96,77,17,0,2,36,34,32,1,63,1,8,2,12,13,6,0.259459459,"sa3008759"
"Dayan Frias","CLE","AA",23,71,241,292,54,35,13,0,6,35,30,43,0,81,4,3,1,0,13,5,0.22406639,"sa3008768"
"Elio Prado","PHI","AA",23,23,80,90,16,12,3,0,1,9,8,8,0,32,1,1,0,0,2,2,0.2,"sa3008807"
"Noelberth Romero","BAL","AA",23,40,120,131,19,14,2,1,2,11,8,5,0,40,2,1,3,3,4,0,0.158333333,"sa3008808"
"Alex De Jesus","TOR","AA",23,61,192,214,36,26,6,3,1,16,13,20,0,66,0,2,0,2,3,0,0.1875,"sa3008842"
"Alexander Vargas","NYY","AA",23,42,132,147,30,20,7,2,1,13,13,12,1,33,2,1,0,1,10,4,0.227272727,"sa3008851"
"Gabriel Martinez","TOR","AA",22,73,224,248,56,39,14,1,2,20,21,19,0,48,2,2,0,9,4,0,0.25,"sa3008865"
"Maikol Escotto","PIT","AA",23,40,126,142,17,13,2,0,2,17,10,9,0,29,4,3,0,2,3,2,0.134920634,"sa3008878"
"Leandro Pineda","PHI","AA",23,105,332,394,70,38,22,1,9,46,37,47,0,90,9,6,0,4,7,0,0.210843373,"sa3008905"
"Rodolfo Nolasco","SFG","AA",23,11,26,32,1,0,1,0,0,1,1,4,0,13,1,1,0,0,0,0,0.038461538,"sa3008907"
"Jorge Burgos","CLE","AA",22,98,355,407,73,40,16,3,14,44,73,43,0,95,4,5,0,7,2,1,0.205633802,"sa3008929"
"Omar De Los Santos","NYM","AA",25,42,118,126,25,17,2,2,4,18,11,5,0,52,2,0,1,2,17,3,0.211864406,"sa3008938"
"Carlos Mendoza","DET","AA",25,83,283,350,79,61,12,1,5,59,31,51,0,36,9,4,3,2,5,4,0.279151943,"sa3008944"
"Jose Colmenares","NYY","AA",23,9,20,23,2,1,1,0,0,1,1,1,0,9,1,1,0,1,0,0,0.1,"sa3009309"
"Eddinson Paulino","TOR","AA",22,97,329,360,65,39,11,2,13,36,39,25,0,98,5,1,0,4,6,3,0.197568389,"sa3009538"
"Jairo Pomares","SFG","AA",24,76,273,299,57,37,10,1,9,29,34,22,0,80,1,2,1,6,9,4,0.208791208,"sa3010023"
"Joe Naranjo","WSN","AA",24,103,348,418,79,61,14,1,3,45,35,61,0,98,3,4,2,7,2,0,0.227011494,"sa3010025"
"J.T. Arruda","WSN","AA",27,10,34,36,9,5,2,0,2,4,3,1,0,11,1,0,0,1,2,0,0.264705882,"sa3010036"
"Yordys Valdes","CLE","AA",23,3,11,12,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,"sa3010037"
"GJ Hill","COL","AA",24,55,165,192,27,13,7,3,4,16,21,18,0,72,5,2,2,0,10,0,0.163636363,"sa3010335"
"Alec Barger","COL","AA",27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3010566"
"Jake Holton","DET","AA",27,109,405,464,104,54,29,2,19,70,66,54,0,118,4,1,0,8,6,1,0.256790123,"sa3010599"
"Andrick Nava","PHI","AA",23,24,68,79,12,9,3,0,0,4,7,10,0,16,0,1,0,1,0,0,0.176470588,"sa3010693"
"Sammy Siani","PIT","AA",24,76,266,305,51,35,9,4,3,33,29,36,2,66,1,1,1,4,16,3,0.191729323,"sa3010704"
"William Lugo","NYM","AA",23,113,380,427,78,57,15,0,6,38,38,39,0,113,4,4,0,5,5,1,0.205263157,"sa3010876"
"Hudson Head","PIT","AA",24,33,86,93,10,8,0,1,1,8,4,6,0,32,1,0,0,1,1,1,0.116279069,"sa3010889"
"Kervin Pichardo","PIT","AA",23,92,313,361,63,40,13,2,8,33,41,35,0,97,5,5,3,7,5,3,0.201277955,"sa3011260"
"Jeremy De La Rosa","WSN","AA",23,19,63,71,12,6,4,1,1,7,5,7,0,18,1,0,0,0,3,0,0.19047619,"sa3011329"
"Cameron Barstad","CLE","AA",24,70,236,269,49,35,9,0,5,21,36,20,0,82,9,4,0,2,1,0,0.207627118,"sa3011350"
"Marcus Lee Sang","PHI","AA",24,4,11,13,2,2,0,0,0,1,0,2,0,2,0,0,0,0,1,0,0.181818181,"sa3011445"
"Wuilfredo Antunez","CLE","AA",23,31,123,133,37,20,10,3,4,17,21,6,0,26,1,2,0,2,5,1,0.300813008,"sa3011578"
"Dasan Brown","TOR","AA",23,86,229,276,40,30,6,1,3,34,14,32,0,84,4,1,3,2,31,2,0.174672489,"sa3011717"
"Karson Simas","BOS","AA",24,66,221,242,48,36,8,1,3,30,20,18,0,64,2,0,1,3,12,2,0.21719457,"sa3011739"
"Erick Brito","PHI","AA",23,30,103,112,25,19,5,0,1,10,11,7,0,27,1,0,1,1,5,1,0.242718446,"sa3011753"
"Christopher Familia","NYY","AA",25,6,19,22,3,0,2,1,0,3,2,3,0,8,0,0,0,0,0,0,0.157894736,"sa3011776"
"Trei Cruz","DET","AA",26,69,262,323,72,41,22,2,7,56,35,54,1,66,4,3,0,3,9,4,0.27480916,"sa3014420"
"Hudson Haskin","BAL","AA",26,25,76,89,16,11,3,1,1,7,14,10,0,22,2,0,1,2,4,1,0.210526315,"sa3014449"
"Anthony Servideo","BAL","AA",26,95,301,350,47,31,12,3,1,26,22,43,0,107,1,0,5,1,9,5,0.156146179,"sa3014472"
"Blaze Jordan","BOS","AA",22,44,150,176,48,31,11,0,6,30,37,22,0,19,3,1,0,3,3,0,0.32,"sa3014537"
"Juan Chacon","BOS","AA",22,51,131,151,30,22,7,1,0,17,11,14,0,41,2,1,1,1,3,3,0.229007633,"sa3014676"
"Kevin Made","WSN","AA",22,89,309,348,67,57,6,0,4,32,38,27,0,54,5,5,2,7,9,2,0.216828478,"sa3014679"
"Roberto Campos","DET","AA",22,101,360,403,86,57,22,3,4,46,39,36,1,101,1,3,0,12,5,1,0.238888888,"sa3014683"
"Alex Ramirez","NYM","AA",22,54,171,191,38,29,7,0,2,23,14,19,0,50,1,0,0,3,22,6,0.222222222,"sa3014695"
"Aeverson Arteaga","SFG","AA",22,134,435,474,82,60,15,1,6,32,39,29,0,124,1,4,3,7,5,1,0.188505747,"sa3014707"
"Paul Witt","WSN","AA",27,12,36,44,5,3,2,0,0,4,1,5,0,5,2,0,1,1,0,0,0.138888888,"sa3014949"
"TT Bowens","BAL","AA",27,5,17,22,1,1,0,0,0,1,1,5,0,8,0,0,0,0,0,0,0.058823529,"sa3015107"
"Adrian Sugastey","SFG","AA",22,92,324,355,75,56,10,1,8,35,37,24,0,39,1,3,3,7,4,3,0.231481481,"sa3015190"
"Juan Montero","BOS","AA",23,2,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"sa3015314"
"Ronald Rosario","BOS","AA",22,98,358,402,72,51,10,0,11,32,56,33,0,95,6,3,2,13,5,3,0.201117318,"sa3015525"
"Kevin Rivas","CLE","AA",22,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"sa3015539"
"Jefrey De Los Santos","NYM","AA",22,13,41,44,10,7,3,0,0,5,2,2,0,15,0,0,1,0,2,1,0.243902439,"sa3015574"
"Javier Rivas","PIT","AA",22,31,110,118,23,13,7,0,3,11,14,3,0,26,2,2,1,6,0,0,0.209090909,"sa3015589"
"Onil Perez","SFG","AA",22,18,53,62,10,7,3,0,0,6,8,8,0,3,0,1,0,3,2,0,0.188679245,"sa3015610"
"Victor Arias","TOR","AA",21,36,133,150,30,22,4,2,2,20,11,14,0,38,0,3,0,2,6,1,0.225563909,"sa3015636"
"Manuel Palencia","NYY","AA",22,21,74,80,17,13,4,0,0,7,7,3,0,18,0,2,1,5,1,0,0.229729729,"sa3015659"
"Omar Alfonzo","PIT","AA",21,49,170,193,37,24,9,1,3,15,22,19,0,58,2,1,1,2,0,0,0.217647058,"sa3015665"
"Angel Genao","CLE","AA",21,77,309,341,80,57,17,4,2,39,37,29,0,54,1,2,0,9,6,0,0.258899676,"sa3015706"
"Abel Bastidas","DET","AA",21,4,17,17,1,1,0,0,0,1,1,0,0,7,0,0,0,1,0,0,0.058823529,"sa3015709"
"Hendry Mendez","PHI","AA",21,85,297,349,86,62,13,3,8,44,46,40,0,44,4,7,1,4,6,1,0.289562289,"sa3015727"
"Thayron Liranzo","DET","AA",21,88,339,394,70,43,16,0,11,49,45,47,0,125,4,3,0,8,0,0,0.206489675,"sa3015790"
"Bryant Betancourt","COL","AA",21,90,303,344,71,52,9,0,10,37,42,35,0,65,2,4,0,7,3,1,0.234323432,"sa3015846"
"Luis Valdez","BAL","AA",25,57,127,138,23,18,2,3,0,15,6,4,0,48,1,1,5,0,14,2,0.181102362,"sa3016076"
"Allan Castro","BOS","AA",22,92,340,388,91,62,20,2,7,43,37,44,0,79,2,2,0,10,15,3,0.267647058,"sa3016084"
"Diego Velasquez","SFG","AA",21,128,473,566,121,98,20,1,2,60,32,70,1,81,10,3,10,6,19,6,0.255813953,"sa3016144"
"Enderso Lira","BOS","AA",21,4,10,12,1,0,0,0,1,1,2,2,0,2,0,0,0,0,0,0,0.1,"sa3016145"
"Luis Ravelo","BOS","AA",21,31,99,108,16,12,3,0,1,9,10,8,0,40,0,1,0,3,0,0,0.161616161,"sa3016171"
"Ahbram Liendo","BOS","AA",21,120,406,463,97,79,12,2,4,56,32,48,0,112,4,4,1,4,42,7,0.238916256,"sa3016173"
"Victor Juarez","COL","AA",22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3016226"
"Frederick Bencosme","BAL","AA",22,56,198,227,38,25,7,0,6,21,19,20,0,37,1,3,5,2,3,2,0.191919191,"sa3016779"
"Max Ferguson","BOS","AA",25,99,325,392,62,46,8,1,7,45,33,59,1,85,3,1,4,4,31,7,0.19076923,"sa3016819"
"Colton Bender","PHI","AA",26,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"sa3016828"
"Miguel Bleis","BOS","AA",21,30,110,118,23,16,6,0,1,10,10,6,0,31,2,0,0,0,7,2,0.209090909,"sa3016834"
"Luis Caicuto","PHI","AA",22,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"sa3016923"
"Tyler Hardman","NYY","AA",26,115,413,453,94,44,25,5,20,57,65,38,0,143,1,1,0,7,12,3,0.227602905,"sa3016955"
"Chris Meyers","DET","AA",26,77,278,317,75,45,17,3,10,45,47,32,0,63,5,2,0,3,1,0,0.269784172,"sa3016956"
"Corey Rosier","BOS","AA",25,16,57,65,15,7,6,0,2,8,16,6,0,15,0,2,0,0,2,0,0.263157894,"sa3016961"
"Grant Richardson","NYY","AA",25,17,51,58,7,4,2,0,1,4,4,6,0,24,0,0,1,0,1,0,0.137254901,"sa3016964"
"Justice Bigbie","DET","AA",26,108,399,452,113,85,16,0,12,58,66,47,1,69,2,4,0,13,1,2,0.28320802,"sa3016971"
"Ben Malgeri","DET","AA",25,74,251,285,70,38,20,7,5,45,26,23,1,52,7,4,0,4,4,2,0.278884462,"sa3016975"
"Aaron McKeithan","PIT","AA",25,41,114,139,20,15,2,0,3,11,12,18,0,21,3,2,2,2,0,1,0.175438596,"sa3016977"
"Alex Binelas","PHI","AA",25,68,226,269,60,41,10,1,8,34,37,39,1,73,1,3,0,5,1,0,0.265486725,"sa3017044"
"Wyatt Young","NYM","AA",25,99,271,333,66,56,8,1,1,43,24,54,0,66,0,4,4,4,10,3,0.243542435,"sa3017081"
"Tyler Miller","BOS","AA",25,82,279,311,56,33,11,4,8,31,34,24,0,75,2,5,1,7,2,1,0.200716845,"sa3017109"
"Donta' Williams","WSN","AA",26,16,48,55,6,3,2,0,1,5,4,4,0,12,2,1,0,1,1,0,0.125,"sa3017152"
"Nic Kent","COL","AA",25,104,336,384,74,58,10,2,4,38,44,33,0,80,9,3,2,5,6,1,0.220238095,"sa3017160"
"Wyatt Hendrie","PIT","AA",26,40,106,140,19,14,2,0,3,18,13,24,0,30,5,2,3,5,3,1,0.179245283,"sa3017163"
"Zach Kokoska","COL","AA",26,77,246,280,46,23,10,1,12,40,35,27,0,101,5,2,0,3,12,3,0.186991869,"sa3017165"
"Benny Montgomery","COL","AA",22,86,319,355,64,52,8,0,4,34,36,31,0,129,2,2,1,5,6,5,0.200626959,"sa3017169"
"Reed Trimble","BAL","AA",25,53,187,217,48,26,8,4,10,34,30,22,2,47,6,1,1,0,13,0,0.256684491,"sa3017180"
"Rowdey Jordan","NYM","AA",26,3,9,10,1,0,0,0,1,2,3,1,0,3,0,0,0,0,0,0,0.111111111,"sa3017214"
"Vaun Brown","SFG","AA",27,32,85,99,21,18,3,0,0,9,3,11,0,24,2,0,1,3,13,3,0.247058823,"sa3017282"
"Damiano Palmegiani","TOR","AA",25,8,30,34,6,4,1,1,0,4,2,4,1,11,0,0,0,0,0,0,0.2,"sa3017326"
"Braiden Ward","COL","AA",26,53,174,205,45,34,10,0,1,29,16,19,0,38,9,1,2,0,22,5,0.258620689,"sa3017332"
"JT Schwartz","NYM","AA",25,84,283,335,58,33,19,1,5,33,35,39,0,57,6,6,1,10,0,2,0.204946996,"sa3017371"
"Paul McIntosh","PHI","AA",27,58,206,232,55,34,13,0,8,21,35,23,0,40,2,1,0,4,2,0,0.266990291,"sa3017372"
"Jose Torres","COL","AA",25,65,242,272,59,36,13,0,10,32,42,22,0,89,3,4,1,5,8,1,0.243801652,"sa3017396"
"Brenden Dixon","PIT","AA",24,67,182,215,32,23,5,1,3,23,12,27,0,63,2,2,1,3,9,2,0.175824175,"sa3017397"
"Mike Jarvis","PIT","AA",27,65,183,204,37,29,5,1,2,25,25,12,0,50,3,3,3,1,17,4,0.202185792,"sa3017401"
"Kahlil Watson","CLE","AA",22,59,219,253,54,28,13,5,8,30,36,26,0,72,5,2,1,5,7,5,0.246575342,"sa3017513"
"Branden Boissiere","WSN","AA",25,51,189,214,55,35,14,2,4,26,27,21,0,49,3,1,0,3,0,0,0.291005291,"sa3017558"
"Creed Willems","BAL","AA",22,105,379,434,96,58,21,1,16,41,59,38,2,83,12,3,2,6,1,2,0.253298153,"sa3017562"
"Nicolas Deschamps","TOR","AA",22,13,32,35,3,2,1,0,0,3,0,3,0,12,0,0,0,0,0,0,0.09375,"sa3017732"
"Jake Fox","CLE","AA",22,90,274,330,54,35,10,6,3,41,34,52,0,73,0,4,0,2,12,2,0.197080291,"sa3017734"
"Will Bednar","SFG","AA",25,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sa3017844"
"Jose Aular","NYM","AA",21,2,8,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"sa3017954"
"Brady Allen","DET","AA",25,26,76,90,13,3,9,0,1,10,8,12,0,23,2,0,0,0,1,0,0.171052631,"sa3018098"
"Dyan Jorge","COL","AA",22,120,398,445,79,64,13,0,2,40,30,38,0,90,4,2,3,14,18,9,0.198492462,"sa3018387"
"Jace Avina","NYY","AA",22,46,170,194,38,24,11,0,3,18,14,19,0,50,4,1,0,2,2,2,0.223529411,"sa3018398"
"Fraymi De Leon","BOS","AA",20,4,15,15,2,1,1,0,0,1,1,0,0,6,0,0,0,2,0,0,0.133333333,"sa3018436"
"Aroon Escobar","PHI","AA",20,5,22,24,4,3,0,1,0,2,1,2,0,6,0,0,0,0,0,0,0.181818181,"sa3018463"
"Diomedes Hernandez","NYY","AA",20,10,32,34,5,3,2,0,0,1,2,0,0,16,0,0,2,0,0,0,0.15625,"sa3018504"
"Aron Estrada","BAL","AA",20,27,100,110,30,21,3,1,5,11,13,9,0,17,0,1,0,2,4,0,0.3,"sa3018552"
"Alfredo Velasquez","BAL","AA",20,24,81,84,21,20,1,0,0,10,4,3,0,12,0,0,0,1,1,0,0.259259259,"sa3018556"
"Marvin Alcantara","BOS","AA",20,87,319,357,72,54,15,1,2,31,32,31,0,58,0,7,0,2,4,2,0.225705329,"sa3018558"
"Thomas Sosa","BAL","AA",20,11,38,41,6,3,1,0,2,2,6,2,0,11,1,0,0,1,0,0,0.157894736,"sa3018566"
"Josue Briceno","DET","AA",20,45,168,198,39,26,6,2,5,20,19,25,1,47,2,2,0,1,0,1,0.232142857,"sa3018584"
"Chris Suero","NYM","AA",21,41,136,174,30,22,5,0,3,25,17,29,0,53,6,3,0,3,10,1,0.220588235,"sa3018614"
"Caleb Ricketts","PHI","AA",25,58,223,238,57,37,14,0,6,26,27,14,0,44,1,0,0,5,0,1,0.255605381,"sa3019917"
"Cade Fergus","PHI","AA",24,86,236,280,35,17,7,1,10,32,26,31,0,128,8,3,2,2,11,4,0.148305084,"sa3019919"
"Jack Brannigan","PIT","AA",24,59,204,237,46,31,8,2,5,29,30,25,0,62,7,1,0,3,9,0,0.225490196,"sa3019922"
"Robert Moore","PHI","AA",23,81,281,321,56,33,17,1,5,36,31,32,0,79,2,2,4,4,4,3,0.199288256,"sa3019928"
"Adam Retzbach","BAL","AA",24,117,380,446,84,51,19,1,13,33,57,45,0,141,14,3,4,4,3,1,0.221052631,"sa3019946"
"Danny Serretti","DET","AA",25,62,206,240,43,29,10,1,3,25,28,30,0,47,2,2,0,4,5,1,0.208737864,"sa3019967"
"Zach Morgan","SFG","AA",25,31,95,112,19,15,2,0,2,7,13,11,0,14,2,2,1,5,2,0,0.2,"sa3019968"
