Name,Team,Level,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,PlayerId
"Tyler Glasnow","LAD","AAA",31,0,0,8.307689260450047,3,3,0,0,0,0,0,8.2,43,13,8,8,1,5,0,1,2,0,12,"14374"
"J.B. Wendelken","SDP","AAA",32,0,0,0,2,0,0,0,0,0,0,1,5,2,0,0,0,1,0,0,1,0,1,"14506"
"Jose Ruiz","TEX","AAA",30,1,0,2.314286029582164,20,0,0,0,7,0,3,23.1,93,19,6,6,1,6,0,1,0,2,24,"14552"
"Buck Farmer","LAA","AAA",34,1,2,9,12,0,0,0,2,2,1,12,59,16,13,12,1,7,1,1,0,0,11,"14814"
"Joe Mantiply","ARI","AAA",34,2,0,5.55882508862021,10,0,0,0,0,0,0,11.1,51,14,9,7,4,3,0,0,0,0,11,"14857"
"Jon Gray","TEX","AAA",33,0,0,3.176468806284284,2,2,0,0,0,0,0,5.2,23,4,2,2,1,2,0,0,0,0,6,"14916"
"German Marquez","COL","AAA",30,0,0,3.6818197778440727,2,2,0,0,0,0,0,7.1,30,7,3,3,1,1,0,0,0,0,10,"15038"
"Lou Trivino","LAD","AAA",33,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,"15043"
"Trevor Gott","SEA","AAA",32,2,3,8.196427175585342,22,0,0,0,0,2,1,18.2,92,27,19,17,5,8,0,2,1,2,16,"15046"
"Andrew Heaney","LAD","AAA",34,0,0,0.9,4,4,0,0,0,0,0,10,35,5,1,1,0,2,0,0,0,0,13,"15423"
"Kendall Graveman","ARI","AAA",34,0,0,0,2,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,1,"15514"
"Miguel Castro","HOU","AAA",30,3,0,2.2881352233668144,17,0,0,0,5,1,0,19.2,79,15,6,5,2,8,0,0,0,0,20,"15684"
"John Curtiss","ARI","AAA",32,1,1,6.336733707235888,25,1,0,0,2,0,2,32.2,142,38,24,23,7,9,0,0,0,0,28,"16128"
"Tyler Mahle","TEX","AAA",30,0,0,6.136366296406788,3,3,0,0,0,0,0,7.1,31,8,5,5,1,2,0,0,0,0,10,"16358"
"Victor Gonzalez","LAA","AAA",29,2,0,4.11864460038584,35,0,0,0,5,1,4,39.1,186,32,19,18,3,33,0,5,5,0,35,"16408"
"Jacob Nottingham","SEA","AAA",30,0,0,26.99986401268786,1,0,0,0,0,0,0,0.2,6,1,2,2,0,2,0,1,0,0,0,"16448"
"Luis Guillorme","HOU","AAA",30,0,0,27,1,0,0,0,0,0,0,1,6,3,3,3,1,0,0,0,0,0,1,"16451"
"Austin Gomber","COL","AAA",31,0,1,2.25,2,2,0,0,0,0,0,8,34,4,3,2,1,5,0,0,0,0,10,"16561"
"J.P. Feyereisen","LAD","AAA",32,1,0,3.857142857142857,11,0,0,0,0,0,0,14,65,22,6,6,1,3,0,0,0,0,8,"16610"
"Jeff Brigham","ARI","AAA",33,6,2,5.225805647787641,17,0,0,0,0,2,0,20.2,86,16,14,12,5,9,0,0,0,0,32,"16631"
"Ryan Thompson","ARI","AAA",33,0,0,0,2,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,1,"16647"
"Brock Stewart","LAD","AAA",33,0,0,0,3,0,0,0,0,0,0,2.2,15,3,4,0,0,2,0,1,0,0,3,"16727"
"Touki Toussaint","LAA","AAA",29,3,3,7.339806912588014,24,4,0,0,2,1,1,68.2,329,78,61,56,11,52,0,5,3,1,72,"16929"
"Sean Reid-Foley","ARI","AAA",29,0,1,5.785714285714286,16,0,0,0,1,1,2,14,77,13,11,9,1,19,0,2,3,0,15,"17034"
"Austin Davis","SDP","AAA",32,0,0,11.911768047043308,11,1,0,0,1,1,0,11.1,61,15,15,15,1,10,0,3,0,0,12,"17117"
"Jose Castillo","ARI","AAA",29,0,0,1.68750100582898,5,0,0,0,0,0,0,5.1,19,4,1,1,0,0,0,0,1,0,7,"17169"
"Jalen Beeks","ARI","AAA",31,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,"17192"
"Michael Kopech","LAD","AAA",29,1,1,13.885710502158437,16,1,0,0,0,1,2,11.2,69,14,18,18,2,20,0,1,4,0,15,"17282"
"Matt Gage","SFG","AAA",32,2,0,0,5,0,0,0,0,0,0,5.1,19,2,1,0,0,2,1,0,0,0,4,"17381"
"Diego Castillo","COL","AAA",31,3,2,5.062500754371398,20,0,0,0,2,5,2,21.1,95,20,13,12,4,13,1,2,2,1,23,"17496"
"JT Brubaker","SFG","AAA",31,1,0,1.6363636363636365,3,2,0,0,0,0,0,11,43,6,2,2,1,5,0,0,0,0,7,"17578"
"Tanner Scott","LAD","AAA",30,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,"17586"
"Cristian Javier","HOU","AAA",28,0,0,4.655170882925203,3,3,0,0,0,0,0,9.2,43,7,5,5,0,10,0,0,1,0,10,"17606"
"Nabil Crismatt","ARI","AAA",30,0,0,0,1,1,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,2,"17732"
"Evan Phillips","LAD","AAA",30,0,0,6.352937612568568,6,1,0,0,1,1,1,5.2,26,9,6,4,0,1,0,0,0,0,9,"17734"
"Angel Perdomo","OAK","AAA",31,1,1,5.522726075708633,12,0,0,0,0,2,4,14.2,68,14,9,9,4,13,0,0,4,0,13,"17759"
"Tayler Saucedo","SEA","AAA",32,3,0,2.745762268040177,22,0,0,0,1,3,3,19.2,86,16,6,6,3,10,0,2,2,0,24,"17888"
"Trent Thornton","SEA","AAA",31,1,0,3.374995674943506,2,0,0,0,0,0,0,2.2,10,2,1,1,1,0,0,0,0,0,3,"17948"
"Carson Fulmer","LAA","AAA",31,1,0,1.5428567224620486,9,0,0,0,0,0,0,11.2,53,13,3,2,0,6,1,0,1,0,12,"18311"
"Josh Sborz","TEX","AAA",31,1,2,5.785716256317499,10,1,0,0,0,1,3,9.1,47,15,7,6,2,6,0,0,0,0,9,"18323"
"Nick Anderson","COL","AAA",34,2,1,4.2631578947368425,21,0,0,0,4,1,3,19,84,17,10,9,2,11,4,0,5,0,28,"18337"
"Julian Fernandez","LAD","AAA",29,3,0,3.0483874718927533,35,4,0,0,4,3,3,41.1,171,37,14,14,4,15,0,0,3,2,49,"18341"
"Miguel Diaz","SFG","AAA",30,5,1,3.4534886784654377,50,0,0,0,9,1,5,57.1,238,41,24,22,4,32,0,3,3,2,55,"18815"
"Robert Dugger","TEX","AAA",29,1,4,14.4,10,4,0,0,0,1,0,25,136,41,40,40,9,24,0,1,2,0,21,"19191"
"Jose Quijada","LAA","AAA",29,1,2,1.9756092965639402,13,0,0,0,2,0,1,13.2,61,10,4,3,2,8,0,0,0,1,18,"19200"
"Dakota Hudson","LAA","AAA",30,8,7,6.6838235294117645,28,24,0,0,0,0,1,136,643,193,112,101,22,51,0,9,5,0,89,"19206"
"Wes Benjamin","SDP","AAA",31,4,8,6.416666666666667,28,22,0,0,1,0,1,108,500,131,94,77,16,49,0,7,5,1,88,"19243"
"Jacob Webb","TEX","AAA",31,0,0,2.700002768042541,3,0,0,0,0,0,0,3.1,15,3,1,1,0,1,0,1,0,0,4,"19274"
"Nick Hernandez","HOU","AAA",30,4,5,2.121428340211232,46,0,0,0,11,2,8,46.2,187,25,13,11,5,22,1,2,2,0,63,"19281"
"Trevor Richards","ARI","AAA",32,1,0,5.78571338486755,21,0,0,0,0,1,0,32.2,138,33,22,21,5,7,0,1,5,0,32,"19309"
"Cal Quantrill","TEX","AAA",30,1,0,1.6363636363636365,2,2,0,0,0,0,0,11,42,8,4,2,1,1,0,0,0,0,14,"19312"
"Matt Krook","OAK","AAA",30,3,1,3.2142857142857144,12,0,0,0,1,0,2,14,63,14,6,5,1,8,0,1,3,0,21,"19315"
"Joey Lucchesi","SFG","AAA",32,2,1,3.2282605349229176,20,0,0,0,0,0,5,30.2,119,22,11,11,4,8,1,2,0,0,31,"19320"
"Matt Festa","TEX","AAA",32,2,0,0,9,0,0,0,1,0,0,14.2,62,10,0,0,0,7,0,1,0,1,20,"19330"
"Tony Gonsolin","LAD","AAA",31,1,1,3.2142857142857144,4,4,0,0,0,0,0,14,58,12,6,5,2,6,0,1,0,0,16,"19388"
"Dane Dunning","TEX","AAA",30,2,1,4.4676263897163215,12,11,0,0,0,0,0,46.1,201,41,24,23,6,18,0,4,5,0,49,"19409"
"Shaun Anderson","LAA","AAA",30,5,8,6.0171433817961235,24,23,0,0,0,0,0,116.2,527,146,85,78,15,39,0,5,5,1,88,"19453"
"Kyle Funkhouser","LAD","AAA",31,2,5,6.031914404044098,17,12,0,0,0,0,0,62.2,297,74,45,42,8,36,0,5,6,1,56,"19456"
"Tyler Ferguson","OAK","AAA",31,0,1,0.9,9,0,0,0,1,3,0,10,40,8,6,1,0,3,0,0,0,0,11,"19481"
"Andrew Vasquez","LAA","AAA",31,0,0,6.230769230769231,10,0,0,0,0,1,3,13,62,18,10,9,3,5,0,0,0,1,10,"19482"
"Zack Short","HOU","AAA",30,0,0,54,1,0,0,0,0,0,0,1,11,7,6,6,0,1,0,0,0,0,0,"19562"
"Forrest Whitley","HOU","AAA",27,3,0,4.7647032094264254,6,0,0,0,0,0,0,5.2,25,4,3,3,0,4,0,0,0,0,9,"19586"
"Guillo Zuniga","SEA","AAA",26,1,0,6.230773801637651,4,0,0,0,0,0,0,4.1,20,4,3,3,0,4,0,0,1,0,3,"19588"
"Kyle Hart","SDP","AAA",32,3,4,4.099476112287742,20,10,0,0,0,0,3,63.2,281,64,33,29,6,34,0,2,4,1,52,"19646"
"Matt Foster","ARI","AAA",30,2,2,3.89423019787272,31,0,0,0,2,1,2,34.2,153,37,18,15,5,12,0,1,2,0,42,"19647"
"Jason Alexander","OAK","AAA",32,6,0,1.5468749538995339,13,12,0,0,0,0,0,64,268,49,17,11,3,29,0,5,1,1,57,"19666"
"Mike Brosseau","SDP","AAA",31,0,0,27.00026956469727,1,0,0,0,0,0,0,0.1,3,2,1,1,1,0,0,0,0,0,0,"19683"
"Patrick Murphy","TEX","AAA",30,1,2,3.176470142747354,14,2,0,0,0,0,3,22.2,97,23,9,8,0,10,0,0,1,0,16,"19712"
"Caleb Boushley","TEX","AAA",31,2,1,1.08,8,5,0,0,0,0,1,25,100,20,4,3,1,9,0,0,2,0,18,"19736"
"Justin Garza","SFG","AAA",31,1,2,6.113206447168306,19,0,0,0,6,1,1,17.2,77,20,12,12,4,6,0,0,0,0,20,"19784"
"Gerson Garabito","TEX","AAA",29,0,7,8.526314933544466,10,10,0,0,0,0,0,31.2,148,39,31,30,8,18,0,2,0,1,28,"19835"
"Michael King","SDP","AAA",30,0,0,16.200016608255247,1,1,0,0,0,0,0,3.1,16,4,6,6,2,1,0,1,0,0,5,"19853"
"Brandon Bielak","ARI","AAA",29,1,0,2.793102529755122,2,2,0,0,0,0,0,9.2,34,3,3,3,2,5,0,0,0,0,5,"19866"
"Drew Ellis","SFG","AAA",29,0,0,13.5,4,0,0,0,0,0,0,4,21,8,6,6,2,0,0,1,0,0,0,"19873"
"Kevin Ginkel","ARI","AAA",31,0,0,6.75,6,0,0,0,0,2,0,4,25,5,6,3,1,7,0,0,0,0,5,"19876"
"Adonis Medina","SEA","AAA",28,3,2,5.029411764705882,27,0,0,0,0,0,6,34,158,37,24,19,1,18,0,6,3,1,26,"19903"
"Alan Trejo","TEX","AAA",29,0,0,18,1,0,0,0,0,0,0,1,7,3,2,2,0,1,0,0,0,0,0,"20056"
"Kaleb Ort","HOU","AAA",33,0,0,2.8421066897074496,7,0,0,0,0,1,0,6.1,32,7,3,2,2,5,0,1,0,0,5,"20061"
"Zach Pop","SEA","AAA",28,2,1,3.521737670177928,9,0,0,0,1,0,0,7.2,35,5,5,3,0,4,2,2,0,0,6,"20185"
"Ben Bowden","OAK","AAA",30,1,1,1.3613443632565843,31,0,0,0,2,3,8,39.2,160,27,10,6,1,18,1,0,0,0,41,"20198"
"Tyler Ivey","HOU","AAA",29,4,10,5.827868852459017,27,25,0,0,0,0,1,122,554,134,86,79,18,66,0,4,4,0,102,"20237"
"Cory Abbott","TEX","AAA",29,3,4,6.484716589296605,20,17,0,0,0,0,1,76.1,347,86,59,55,11,38,0,3,2,1,91,"20277"
"Jhonathan Diaz","SEA","AAA",28,11,6,4.153846458570514,27,26,0,0,0,0,0,138.2,586,159,68,64,18,24,0,7,3,1,116,"20298"
"Clayton Kershaw","LAD","AAA",37,0,0,3.75,3,3,0,0,0,0,0,12,43,8,5,5,3,3,0,1,0,0,8,"2036"
"Josh Fleming","SEA","AAA",29,5,5,4.909091205165167,47,3,0,0,1,5,3,84.1,381,100,53,46,9,29,3,4,2,0,44,"20418"
"Kyle Nelson","ARI","AAA",28,0,4,9.089107537734904,42,0,0,0,0,5,7,33.2,159,39,35,34,13,17,0,1,1,0,31,"20515"
"Logan Porter","SFG","AAA",29,0,0,9,1,0,0,0,0,0,0,2,9,4,2,2,0,0,0,0,0,0,0,"20626"
"Luis F. Castillo","SEA","AAA",30,0,1,5.023256928035144,4,4,0,0,0,0,0,14.1,59,11,8,8,1,5,0,1,1,0,12,"20638"
"Michael Petersen","LAA","AAA",31,0,0,13.500033393584838,1,0,0,0,0,0,1,1.1,8,4,2,2,0,0,0,0,0,0,2,"20827"
"Elvin Rodriguez","ARI","AAA",27,0,0,12.6,4,0,0,0,0,0,0,5,26,10,7,7,1,1,0,0,0,1,6,"20962"
"Jose Espada","SDP","AAA",28,2,0,4.8,12,0,0,0,0,1,2,15,70,14,9,8,3,11,0,0,2,0,21,"21131"
"Alexis Diaz","LAD","AAA",28,0,1,8.1,11,0,0,0,1,1,3,10,46,7,9,9,2,8,0,3,0,2,10,"21132"
"Angel Felipe","LAA","AAA",27,0,0,8.886077022078915,27,2,0,0,0,0,2,26.1,147,32,26,26,2,35,0,2,2,0,38,"21163"
"Connor Brogdon","LAA","AAA",30,1,2,9.818181818181818,17,1,0,0,1,1,4,22,118,38,25,24,7,11,1,3,0,0,30,"21205"
"J.P. France","HOU","AAA",30,2,1,6.375,7,4,0,0,0,0,0,24,109,18,18,17,3,20,0,1,2,0,23,"21212"
"Daniel Robert","TEX","AAA",30,0,0,1.5428567224620486,10,0,0,0,2,0,3,11.2,50,11,4,2,0,4,0,0,0,0,17,"21229"
"Lucas Gilbreath","COL","AAA",29,1,0,7.593749094754565,43,0,0,0,1,2,6,42.2,202,48,36,36,9,28,1,2,4,0,39,"21290"
"Jacob Latz","TEX","AAA",29,0,2,1.8409086919028776,9,1,0,0,0,1,4,14.2,67,10,5,3,1,11,0,0,1,0,22,"21306"
"Bennett Sousa","HOU","AAA",30,0,0,0,4,0,0,0,0,0,1,5,17,2,0,0,0,0,0,0,0,0,5,"21345"
"Ryan Feltner","COL","AAA",28,0,3,8.571428571428571,6,6,0,0,0,0,0,21,109,29,23,20,5,23,1,1,5,0,13,"21446"
"Sean Hjelle","SFG","AAA",28,6,1,3.0591137603780454,38,0,0,0,0,0,5,67.2,285,62,26,23,2,16,0,5,5,1,70,"21481"
"Stephen Kolek","SDP","AAA",28,1,0,6,6,6,0,0,0,0,0,27,125,38,19,18,4,5,0,2,0,0,21,"21487"
"Hogan Harris","OAK","AAA",28,2,1,4.2954536144400475,10,0,0,0,0,0,1,14.2,66,14,8,7,0,7,0,1,0,0,25,"21520"
"Reiss Knehr","SDP","AAA",28,2,2,2.6999994850159674,18,0,0,0,8,1,1,16.2,65,9,6,5,2,7,1,1,0,0,24,"21541"
"Jackson Kowar","SEA","AAA",28,1,0,2.5714285714285716,16,0,0,0,2,1,2,14,64,9,7,4,0,10,0,2,4,0,15,"21549"
"Tristan Beck","SFG","AAA",29,3,0,2.5851066452499802,19,0,0,0,2,0,5,31.1,126,21,11,9,0,14,1,1,2,0,38,"21584"
"Elvis Alvarado","OAK","AAA",26,2,1,3.3750003657558145,25,0,0,0,8,1,0,29.1,121,20,13,11,3,13,0,1,3,0,34,"21662"
"Sebastian Rivero","LAA","AAA",26,0,0,5.399989314100431,2,0,0,0,0,0,0,1.2,7,1,1,1,1,0,0,1,0,0,0,"21735"
"Gregory Santos","SEA","AAA",25,0,0,5.4,6,0,0,0,0,0,1,5,26,4,3,3,0,9,0,0,1,0,5,"21894"
"Sauryn Lao","SEA","AAA",25,2,4,3.130434782608696,22,19,0,0,1,0,0,69,282,61,26,24,5,19,0,4,3,2,73,"21922"
"Juan Morillo","ARI","AAA",26,1,1,2.5714285714285716,21,0,0,0,2,2,0,21,90,18,7,6,1,9,0,3,1,0,20,"21924"
"Joel Peguero","SFG","AAA",28,2,2,5.102362817762819,35,0,0,0,0,2,2,42.1,191,45,26,24,4,23,0,2,7,0,46,"21951"
"Cole Winn","TEX","AAA",25,3,1,0.5869564608950759,17,0,0,0,0,0,4,30.2,118,17,5,2,1,14,1,0,2,1,25,"22113"
"Hagen Danner","SEA","AAA",26,6,4,5.591716481200132,54,0,0,0,0,5,10,56.1,252,64,36,35,9,21,1,4,4,0,54,"22116"
"Hans Crouse","LAA","AAA",26,0,0,0,2,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,"22192"
"Ryan Rolison","COL","AAA",27,3,1,3.3370782941027124,20,1,0,0,1,0,0,29.2,127,33,13,11,1,9,1,2,2,0,32,"22200"
"Logan Gilbert","SEA","AAA",28,0,0,2.793102529755122,3,3,0,0,0,0,0,9.2,43,8,3,3,0,4,0,2,1,0,11,"22250"
"Sean Reynolds","SDP","AAA",27,2,1,2.8588238501631626,27,0,0,0,6,0,5,28.1,120,16,9,9,2,22,0,2,1,0,22,"22253"
"Matt Sauer","LAD","AAA",26,5,5,5.855421686746988,18,17,0,0,1,0,0,83,372,100,56,54,14,28,0,7,5,0,79,"22284"
"Joe Barlow","TEX","AAA",29,5,3,4.569230769230769,50,0,0,0,2,4,6,65,284,72,35,33,11,26,1,0,5,0,73,"22296"
"Jose E. Hernandez","LAD","AAA",27,0,4,4.939024964661129,21,0,0,0,0,1,2,27.1,122,22,16,15,3,18,0,0,3,0,34,"22318"
"Stephen Ridings","LAD","AAA",29,0,0,45,1,0,0,0,0,0,0,0,6,3,5,5,0,3,0,0,0,0,0,"22358"
"Raymond Burgos","SFG","AAA",26,1,2,8.217391304347826,17,0,0,0,0,0,1,23,113,37,26,21,4,8,0,4,2,0,23,"22370"
"Logan Gillaspie","SDP","AAA",28,1,3,7.079267634017978,18,13,0,0,0,1,0,54.2,254,72,43,43,9,21,0,2,0,0,45,"22461"
"Michel Otanez","OAK","AAA",27,2,2,7.269232102399991,18,0,0,0,0,1,4,17.1,87,19,16,14,2,17,0,2,5,0,26,"22533"
"Jack O'Loughlin","COL","AAA",25,1,3,6.911999156250103,17,10,0,0,0,0,0,41.2,209,51,38,32,7,36,0,3,4,0,28,"22690"
"Osvaldo Bido","OAK","AAA",29,2,0,5.711539509028565,4,3,0,0,0,1,0,17.1,81,24,11,11,3,9,0,0,1,0,18,"23150"
"Eduarniel Nunez","OAK","AAA",26,3,0,1.5,21,0,0,0,5,0,2,24,92,10,4,4,1,14,0,0,5,0,33,"23162"
"Michael Plassmeyer","TEX","AAA",28,9,4,4.429022508400759,28,16,0,0,0,1,0,105.2,452,102,58,52,17,34,1,7,2,0,99,"23191"
"Juan Mejia","COL","AAA",24,1,0,4.7250011265280545,10,0,0,0,0,0,1,13.1,56,8,8,7,0,6,1,2,0,0,22,"23237"
"Cody Bolton","SEA","AAA",27,0,0,2.8723398427070777,6,2,0,0,1,0,1,15.2,76,15,6,5,0,11,0,2,1,0,16,"23265"
"Codi Heuer","TEX","AAA",28,3,2,3.4322038336548673,35,0,0,0,4,2,3,39.1,169,36,18,15,4,15,1,3,3,0,53,"23293"
"Collin Snider","SEA","AAA",29,0,1,8.064934066062275,25,0,0,0,1,2,2,25.2,117,38,25,23,10,4,0,3,0,0,21,"23307"
"Nolan Hoffman","TEX","AAA",27,2,0,5.914285714285715,22,3,0,0,0,1,1,35,159,30,23,23,4,21,0,7,1,0,46,"23381"
"JP Sears","SDP","AAA",29,1,0,3.2926821609399,4,4,0,0,0,0,0,13.2,59,12,5,5,3,6,0,0,0,1,16,"23429"
"Tom Cosgrove","SDP","AAA",29,1,0,7.363629500734405,4,0,0,0,0,1,1,3.2,19,4,3,3,0,4,0,1,0,1,2,"23443"
"Ron Marinaccio","SDP","AAA",29,6,0,5.050360266635842,41,0,0,0,6,5,3,46.1,212,48,28,26,7,21,1,3,6,2,51,"23488"
"Keaton Winn","SFG","AAA",27,1,1,8.485715441801268,14,3,0,0,0,1,1,23.1,113,34,24,22,4,8,0,2,2,0,22,"23499"
"Luis Garcia","HOU","AAA",28,0,1,2.5961543222857113,4,4,0,0,0,0,0,17.1,70,16,5,5,2,4,0,0,1,1,20,"23735"
"Omar Cruz","SDP","AAA",26,5,5,4.7520002900390805,31,11,0,0,0,1,2,83.1,379,76,52,44,9,55,0,4,8,1,88,"23875"
"Luis Peralta","COL","AAA",24,1,4,9.08653712836968,34,0,0,0,0,3,3,34.2,182,46,40,35,6,28,0,3,3,0,51,"24203"
"Kai-Wei Teng","SFG","AAA",26,3,2,3.6315789473684212,26,4,0,0,2,1,2,57,240,42,25,23,3,22,0,5,0,0,89,"24282"
"Justin Martinez","ARI","AAA",23,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,"24453"
"Carlos Duran","LAD","AAA",23,4,0,5.026596407644326,38,2,0,0,1,1,5,62.2,294,53,40,35,2,55,0,7,9,1,67,"24458"
"John Rooney","HOU","AAA",28,1,0,3.176468806284284,5,0,0,0,0,1,1,5.2,22,3,3,2,0,1,0,2,2,0,10,"24590"
"Luis Curvelo","TEX","AAA",24,3,3,3.762294611409345,36,0,0,0,2,3,8,40.2,180,34,19,17,4,19,0,5,7,0,41,"24710"
"Randy Vasquez","SDP","AAA",26,0,1,5.625,2,2,0,0,0,0,0,8,37,7,5,5,1,5,0,0,0,0,6,"24719"
"Shawn Dubin","HOU","AAA",29,1,0,1.038461157556256,9,0,0,0,0,0,3,8.2,32,4,1,1,0,1,0,0,0,0,14,"24977"
"Alex Vesia","LAD","AAA",29,0,0,0,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,3,"25007"
"Jacob Lopez","OAK","AAA",27,3,0,2.3333333333333335,6,4,0,0,0,0,0,27,104,16,8,7,2,8,0,0,1,0,38,"25098"
"Joe Jacques","LAD","AAA",30,3,1,6.019108645877027,47,1,0,0,3,1,8,52.1,246,64,41,35,5,23,1,6,3,0,61,"25178"
"Domingo Gonzalez","SEA","AAA",25,1,0,5.023256928035144,11,0,0,0,0,0,1,14.1,58,12,8,8,3,6,0,0,1,0,9,"25241"
"Peyton Gray","TEX","AAA",30,5,6,3.8360655737704916,38,2,0,0,1,1,3,61,264,67,29,26,8,23,0,2,4,0,68,"25310"
"Zach Penrod","LAD","AAA",28,2,0,8.653846153846153,19,3,0,0,0,0,3,26,143,33,26,25,2,30,0,3,2,0,23,"25368"
"George Kirby","SEA","AAA",27,0,0,7.2,3,3,0,0,0,0,0,10,45,15,8,8,3,2,0,0,0,0,13,"25436"
"Matt Waldron","SDP","AAA",28,7,4,6.668016606258538,18,18,0,0,0,0,0,82.1,368,102,63,61,11,26,0,5,3,0,76,"25550"
"Brady Basso","OAK","AAA",27,0,0,9,7,0,0,0,0,0,1,8,38,11,8,8,1,3,0,0,0,0,9,"25582"
